bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:Q86UU9	Tachykinin-4		GO:0050965		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11250	protein	UniProtKB:Q86UU9-PRO_0000320011	PMID:17655832	20170922	TAC4	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q9NRI5	Disrupted in schizophrenia 1 protein		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q811T9,ensembl:ENSMUSP00000112410	PANTHER:PTHR14332	protein	UniProtKB:Q9NRI5	GO_REF:0000107	20250313	DISC1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:P54762	Ephrin type-B receptor 1		GO:0050965		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8CBF3	PANTHER:PTHR46877	protein	UniProtKB:P54762	GO_REF:0000024	20110901	EPHB1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:P54762	Ephrin type-B receptor 1		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8CBF3,ensembl:ENSMUSP00000035129	PANTHER:PTHR46877	protein	UniProtKB:P54762	GO_REF:0000107	20250313	EPHB1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q9Y5R2	Matrix metalloproteinase-24		GO:0050965		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q9R0S2	PANTHER:PTHR10201	protein	UniProtKB:Q9Y5R2	GO_REF:0000024	20140729	MMP24	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q9Y5R2	Matrix metalloproteinase-24		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9R0S2,ensembl:ENSMUSP00000029141	PANTHER:PTHR10201	protein	UniProtKB:Q9Y5R2	GO_REF:0000107	20250313	MMP24	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q8NER1	Transient receptor potential cation channel subfamily V member 1		GO:0050960		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q704Y3,ensembl:ENSMUSP00000099585	PANTHER:PTHR10582	protein	UniProtKB:Q8NER1	GO_REF:0000107	20250313	TRPV1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,sensory perception,detection of temperature stimulus involved in thermoception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,thermoception,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,sensory perception,detection of temperature stimulus involved in thermoception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,thermoception,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in thermoception			detection_of_temperature_stimulus
UniProtKB:Q8NER1	Transient receptor potential cation channel subfamily V member 1		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q704Y3,ensembl:ENSMUSP00000099585	PANTHER:PTHR10582	protein	UniProtKB:Q8NER1	GO_REF:0000107	20250313	TRPV1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:P30989	Neurotensin receptor type 1		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P20789,ensembl:ENSRNOP00000035997	PANTHER:PTHR24243	protein	UniProtKB:P30989	GO_REF:0000107	20250313	NTSR1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q9UHM6	Melanopsin		GO:0050960		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9QXZ9,ensembl:ENSMUSP00000022331	PANTHER:PTHR24240	protein	UniProtKB:Q9UHM6	GO_REF:0000107	20250313	OPN4	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,sensory perception,detection of temperature stimulus involved in thermoception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,thermoception,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,sensory perception,detection of temperature stimulus involved in thermoception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,thermoception,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in thermoception			detection_of_temperature_stimulus
UniProtKB:P20366	Protachykinin-1		GO:0050965		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11250	protein	UniProtKB:P20366-PRO_0000033530	PMID:17655832	20170922	TAC1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:P30542	Adenosine receptor A1		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P25099,ensembl:ENSRNOP00000104393	PANTHER:PTHR24246	protein	UniProtKB:P30542	GO_REF:0000107	20250313	ADORA1	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:Q9UI33	Sodium channel protein type 11 subunit alpha		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9R053,ensembl:ENSMUSP00000149420	PANTHER:PTHR45628	protein	UniProtKB:Q9UI33	GO_REF:0000107	20250313	SCN11A	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
UniProtKB:P10588	Nuclear receptor subfamily 2 group F member 6		GO:0050965		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P43136,ensembl:ENSMUSP00000002466	PANTHER:PTHR24083	protein	UniProtKB:P10588	GO_REF:0000107	20250313	NR2F6	Homo sapiens	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of external stimulus,biological_process,detection of stimulus involved in sensory perception,response to temperature stimulus,detection of abiotic stimulus,detection of stimulus involved in sensory perception of pain,sensory perception,detection of temperature stimulus involved in sensory perception,response to abiotic stimulus,system process,response to external stimulus,detection of stimulus,sensory perception of pain,detection of temperature stimulus involved in sensory perception of pain,detection of temperature stimulus,nervous system process,sensory perception of temperature stimulus,response to stimulus,multicellular organismal process	detection of temperature stimulus involved in sensory perception of pain			detection_of_temperature_stimulus
