bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:P17655	Calpain-2 catalytic subunit		GO:0097706		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10183	protein	UniProtKB:P17655	Reactome:R-HSA-9860927	20241117	CAPN2	Homo sapiens	biological_process,cellular response to fluid shear stress,vascular endothelial cell response to fluid shear stress,cellular response to stimulus,response to oscillatory fluid shear stress,cellular response to stress,cellular response to oscillatory fluid shear stress,vascular endothelial cell response to oscillatory fluid shear stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	structure with developmental contribution from neural crest,disconnected anatomical group,anatomical conduit,tissue,blood vessel endothelium,circulatory system,cellular response to fluid shear stress,anatomical cluster,barrier cell,eukaryotic cell,lining cell,biological_process,blood vessel endothelial cell,anatomical structure,multicellular organism,anatomical system,vascular endothelial cell response to fluid shear stress,vasculature,material anatomical entity,cell,vessel,unilaminar epithelium,anatomical entity,material anatomical entity,endothelium,blood vasculature,squamous epithelium,connected anatomical structure,cardiovascular system,blood vessel,anatomical entity,cardiovascular system endothelium,endothelial cell,response to oscillatory fluid shear stress,endothelial cell of vascular tree,cellular response to stress,meso-epithelium,cellular response to oscillatory fluid shear stress,vascular endothelial cell response to oscillatory fluid shear stress,response to fluid shear stress,response to stimulus,multicellular anatomical structure,biological entity,vascular system,epithelium,mesoderm-derived structure,cellular process,response to stress,simple squamous epithelium,cellular response to stimulus	vascular endothelial cell response to oscillatory fluid shear stress			response_to_fluid_shear_stress
ComplexPortal:CPX-658	Actin junctional complex		GO:0034405		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:37895291	20241210	p4.1-gpc-p55_human	Homo sapiens	biological_process,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to fluid shear stress,response to stress,response to stimulus	response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P12931	Proto-oncogene tyrosine-protein kinase Src		GO:0071498		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P05480,ensembl:ENSMUSP00000105159	PANTHER:PTHR24418	protein	UniProtKB:P12931	GO_REF:0000107	20250313	SRC	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q15149	Plectin		GO:0071498		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9QXS1,ensembl:ENSMUSP00000075772	PANTHER:PTHR23169	protein	UniProtKB:Q15149	GO_REF:0000107	20250313	PLEC	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P22694	cAMP-dependent protein kinase catalytic subunit beta		GO:0097700		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24353	protein	UniProtKB:P22694	Reactome:R-HSA-9856530	20241117	PRKACB	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,vascular endothelial cell response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	structure with developmental contribution from neural crest,disconnected anatomical group,anatomical conduit,tissue,blood vessel endothelium,circulatory system,cellular response to fluid shear stress,anatomical cluster,barrier cell,cellular response to laminar fluid shear stress,eukaryotic cell,lining cell,biological_process,blood vessel endothelial cell,anatomical structure,multicellular organism,anatomical system,response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,vasculature,material anatomical entity,cell,vessel,unilaminar epithelium,anatomical entity,material anatomical entity,endothelium,blood vasculature,squamous epithelium,connected anatomical structure,cardiovascular system,blood vessel,vascular endothelial cell response to laminar fluid shear stress,anatomical entity,cardiovascular system endothelium,endothelial cell,endothelial cell of vascular tree,cellular response to stress,meso-epithelium,response to fluid shear stress,response to stimulus,multicellular anatomical structure,biological entity,vascular system,epithelium,mesoderm-derived structure,cellular process,response to stress,simple squamous epithelium,cellular response to stimulus	vascular endothelial cell response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P29474	Nitric oxide synthase 3		GO:0034405		BHF-UCL	NCBITaxon:9606	IEP		PANTHER:PTHR19384	protein	UniProtKB:P29474	PMID:10376603	20080725	NOS3	Homo sapiens	biological_process,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to fluid shear stress,response to stress,response to stimulus	response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P08253	72 kDa type IV collagenase		GO:0071498		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P33436,ensembl:ENSRNOP00000022679	PANTHER:PTHR10201	protein	UniProtKB:P08253	GO_REF:0000107	20250313	MMP2	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
RNAcentral:URS00001D69F6_9606	Homo sapiens (human) hsa-miR-126-5p		GO:0071499	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066""\, ""label"": ""occurs in""}]\, ""id"": ""CL:0000071""\, ""label"": ""blood vessel endothelial cell""}}"	BHF-UCL	NCBITaxon:9606	ISS	RNAcentral:URS00001D69F6_10090		miRNA		GO_REF:0000024	20171018	URS00001D69F6_9606	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	cellular response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q13563	Polycystin-2		GO:0071498		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O35245,ensembl:ENSMUSP00000084041	PANTHER:PTHR10877	protein	UniProtKB:Q13563	GO_REF:0000107	20250313	PKD2	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q13563	Polycystin-2		GO:0071498		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00092255	PANTHER:PTHR10877	protein	UniProtKB:Q13563	GO_REF:0000117	20250428	PKD2	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q13563	Polycystin-2		GO:0071498		BHF-UCL	NCBITaxon:9606	IMP		PANTHER:PTHR10877	protein	UniProtKB:Q13563	PMID:19265036	20120118	PKD2	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:O15530	3-phosphoinositide-dependent protein kinase 1		GO:0097700		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24356	protein	UniProtKB:O15530	Reactome:R-HSA-9856530	20241117	PDPK1	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,vascular endothelial cell response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	structure with developmental contribution from neural crest,disconnected anatomical group,anatomical conduit,tissue,blood vessel endothelium,circulatory system,cellular response to fluid shear stress,anatomical cluster,barrier cell,cellular response to laminar fluid shear stress,eukaryotic cell,lining cell,biological_process,blood vessel endothelial cell,anatomical structure,multicellular organism,anatomical system,response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,vasculature,material anatomical entity,cell,vessel,unilaminar epithelium,anatomical entity,material anatomical entity,endothelium,blood vasculature,squamous epithelium,connected anatomical structure,cardiovascular system,blood vessel,vascular endothelial cell response to laminar fluid shear stress,anatomical entity,cardiovascular system endothelium,endothelial cell,endothelial cell of vascular tree,cellular response to stress,meso-epithelium,response to fluid shear stress,response to stimulus,multicellular anatomical structure,biological entity,vascular system,epithelium,mesoderm-derived structure,cellular process,response to stress,simple squamous epithelium,cellular response to stimulus	vascular endothelial cell response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:O15379	Histone deacetylase 3		GO:0071498		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10625	protein	UniProtKB:O15379	PMID:25190803	20141110	HDAC3	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P04141	Granulocyte-macrophage colony-stimulating factor		GO:0034405		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48750,ensembl:ENSRNOP00000034235	PANTHER:PTHR10059	protein	UniProtKB:P04141	GO_REF:0000107	20250313	CSF2	Homo sapiens	biological_process,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to fluid shear stress,response to stress,response to stimulus	response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:O15105	Mothers against decapentaplegic homolog 7		GO:0034616		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00092017	PANTHER:PTHR13703	protein	UniProtKB:O15105	GO_REF:0000117	20250428	SMAD7	Homo sapiens	biological_process,response to laminar fluid shear stress,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to laminar fluid shear stress,response to fluid shear stress,response to stress,response to stimulus	response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:O15105	Mothers against decapentaplegic homolog 7		GO:0034616		BHF-UCL	NCBITaxon:9606	IEP		PANTHER:PTHR13703	protein	UniProtKB:O15105	PMID:9256479	20090211	SMAD7	Homo sapiens	biological_process,response to laminar fluid shear stress,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to laminar fluid shear stress,response to fluid shear stress,response to stress,response to stimulus	response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q13163	Dual specificity mitogen-activated protein kinase kinase 5		GO:0071499		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR48013	protein	UniProtKB:Q13163	PMID:20551324	20111121	MAP2K5	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	cellular response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P00966	Argininosuccinate synthase		GO:0071499	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066""\, ""label"": ""occurs in""}]\, ""id"": ""CL:0002544""\, ""label"": ""aortic endothelial cell""}}"	BHF-UCL	NCBITaxon:9606	IMP		PANTHER:PTHR11587	protein	UniProtKB:P00966	PMID:21106532	20140519	ASS1	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	cellular response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:Q06413	Myocyte-specific enhancer factor 2C		GO:0071498		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8CFN5	PANTHER:PTHR11945	protein	UniProtKB:Q06413	GO_REF:0000024	20110823	MEF2C	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17612	cAMP-dependent protein kinase catalytic subunit alpha		GO:0097700		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24353	protein	UniProtKB:P17612	Reactome:R-HSA-9856530	20241117	PRKACA	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,vascular endothelial cell response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	structure with developmental contribution from neural crest,disconnected anatomical group,anatomical conduit,tissue,blood vessel endothelium,circulatory system,cellular response to fluid shear stress,anatomical cluster,barrier cell,cellular response to laminar fluid shear stress,eukaryotic cell,lining cell,biological_process,blood vessel endothelial cell,anatomical structure,multicellular organism,anatomical system,response to laminar fluid shear stress,vascular endothelial cell response to fluid shear stress,vasculature,material anatomical entity,cell,vessel,unilaminar epithelium,anatomical entity,material anatomical entity,endothelium,blood vasculature,squamous epithelium,connected anatomical structure,cardiovascular system,blood vessel,vascular endothelial cell response to laminar fluid shear stress,anatomical entity,cardiovascular system endothelium,endothelial cell,endothelial cell of vascular tree,cellular response to stress,meso-epithelium,response to fluid shear stress,response to stimulus,multicellular anatomical structure,biological entity,vascular system,epithelium,mesoderm-derived structure,cellular process,response to stress,simple squamous epithelium,cellular response to stimulus	vascular endothelial cell response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071498		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-1	PMID:25190803	20141110	XBP1	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071498		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-2	PMID:25190803	20141110	XBP1	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071498		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-1	PMID:25280941	20141103	XBP1	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071498		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-2	PMID:25280941	20141103	XBP1	Homo sapiens	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	biological_process,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,response to fluid shear stress,cellular process,response to stress,response to stimulus	cellular response to fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071499		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-1	PMID:25280941	20141103	XBP1	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	cellular response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P17861	X-box-binding protein 1		GO:0071499		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46542	protein	UniProtKB:P17861-2	PMID:25280941	20141103	XBP1	Homo sapiens	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	biological_process,response to laminar fluid shear stress,cellular response to fluid shear stress,cellular response to stimulus,cellular response to stress,cellular response to laminar fluid shear stress,response to fluid shear stress,response to stress,cellular process,response to stimulus	cellular response to laminar fluid shear stress			response_to_fluid_shear_stress
UniProtKB:P98161	Polycystin-1		GO:0034405		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O08852,ensembl:ENSMUSP00000049296	PANTHER:PTHR46730	protein	UniProtKB:P98161	GO_REF:0000107	20250313	PKD1	Homo sapiens	biological_process,response to fluid shear stress,response to stress,response to stimulus	biological_process,response to fluid shear stress,response to stress,response to stimulus	response to fluid shear stress			response_to_fluid_shear_stress
