UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:14561230	20100316
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:7521540	20100305
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8576117	20100304
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8584435	20100218
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9096382	20100218
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9321919	20100218
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR19139	protein	UniProtKB:P29972	GO_REF:0000117	20250428
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:11034202	20240809
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12801959	20100315
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:1373524	20240809
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:14701836	20240809
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:1510932	20240809
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:18202181	20240809
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:19424603	20100331
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:21251984	20191010
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9733774	20211117
UniProtKB:P29972	Aquaporin-1		GO:0003097		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9096382	20100218
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:11914159	20100315
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12172703	20100315
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12766090	20100315
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:14561230	20100316
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:19424603	20100331
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:7521540	20100305
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8576117	20100304
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8584435	20100218
UniProtKB:P29972	Aquaporin-1		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9321919	20100218
UniProtKB:P29972	Aquaporin-1		GO:0035377		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12766090	20100319
UniProtKB:P29972	Aquaporin-1		GO:0003097		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002709505|UniProtKB:P29972|MGI:MGI:103201	PANTHER:PTHR19139	protein		GO_REF:0000033	20200320
UniProtKB:P29972	Aquaporin-1		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN007668488|UniProtKB:P55064|RGD:2141|UniProtKB:Q13520|FB:FBgn0015872|UniProtKB:P29972|MGI:MGI:107387|MGI:MGI:96990|FB:FBgn0033635|UniProtKB:P60844|RGD:2144|RGD:3090|UniProtKB:P30301|UniProtKB:P06624|FB:FBgn0034883|MGI:MGI:1096865|ZFIN:ZDB-GENE-030131-7764|ZFIN:ZDB-GENE-040801-41|RGD:2143|UniProtKB:P41181|CGD:CAL0000176060|UniProtKB:P55087	PANTHER:PTHR19139	protein		GO_REF:0000033	20241120
UniProtKB:Q8IXF9	Putative aquaporin-12A		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR21191	protein	UniProtKB:Q8IXF9	GO_REF:0000117	20250428
UniProtKB:Q8IXF9	Putative aquaporin-12A		GO:0006833		GOC	NCBITaxon:9606	IEA	GO:0015250	PANTHER:PTHR21191	protein	UniProtKB:Q8IXF9	GO_REF:0000108	20250430
UniProtKB:O14520	Aquaporin-7		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR43829	protein	UniProtKB:O14520	GO_REF:0000117	20250428
UniProtKB:O14520	Aquaporin-7		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:O14520	PMID:11952783	20190314
UniProtKB:O14520	Aquaporin-7		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:O14520	PMID:30420639	20190301
UniProtKB:O14520	Aquaporin-7		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:O14520	PMID:9405233	20240805
UniProtKB:O14520	Aquaporin-7		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:O14520	PMID:11952783	20190314
UniProtKB:O14520	Aquaporin-7		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:O14520	PMID:30420639	20190301
UniProtKB:O14520	Aquaporin-7		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995|WB:WBGene00000175|RGD:68428|UniProtKB:Q585Q8|UniProtKB:O14520|UniProtKB:Q92482|WB:WBGene00000171|WB:WBGene00000170|RGD:2145|RGD:68433|UniProtKB:O43315|UniProtKB:Q96PS8	PANTHER:PTHR43829	protein		GO_REF:0000033	20230112
UniProtKB:O14520	Aquaporin-7		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995|RGD:68428|RGD:2145|MGI:MGI:1314647|UniProtKB:Q96PS8|UniProtKB:O43315|UniProtKB:Q92482|WB:WBGene00000171|MGI:MGI:1333777|UniProtKB:O14520|WB:WBGene00000175|UniProtKB:Q8II36|RGD:68433|WB:WBGene00000170	PANTHER:PTHR43829	protein		GO_REF:0000033	20241121
UniProtKB:P13569	Cystic fibrosis transmembrane conductance regulator		GO:0035377		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24223	protein	UniProtKB:P13569	PMID:19621064	20170301
UniProtKB:P13569	Cystic fibrosis transmembrane conductance regulator		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002795422|RGD:2332|UniProtKB:P13569	PANTHER:PTHR24223	protein		GO_REF:0000033	20250320
UniProtKB:P55064	Aquaporin-5		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9WTY4|ensembl:ENSMUSP00000127611	PANTHER:PTHR19139	protein	UniProtKB:P55064	GO_REF:0000107	20250313
UniProtKB:P55064	Aquaporin-5		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR19139	protein	UniProtKB:P55064	GO_REF:0000117	20250428
UniProtKB:P55064	Aquaporin-5		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P55064	PMID:12801959	20100315
UniProtKB:P55064	Aquaporin-5		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P55064	PMID:18768791	20190306
UniProtKB:P55064	Aquaporin-5		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P55064	PMID:8621489	20240827
UniProtKB:P55064	Aquaporin-5		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P55064	PMID:18768791	20190306
UniProtKB:P55064	Aquaporin-5		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN007668488|FB:FBgn0015872|UniProtKB:Q13520|UniProtKB:P55064|RGD:2141|UniProtKB:P30301|RGD:3090|UniProtKB:P60844|FB:FBgn0033635|MGI:MGI:96990|RGD:2142|UniProtKB:P29972|MGI:MGI:107387|ZFIN:ZDB-GENE-040801-41|MGI:MGI:1096865|MGI:MGI:106215|MGI:MGI:103201|UniProtKB:P06624|UniProtKB:P55087|UniProtKB:P41181|RGD:2143	PANTHER:PTHR19139	protein		GO_REF:0000033	20241120
UniProtKB:P55064	Aquaporin-5		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN007668488|UniProtKB:P55064|RGD:2141|UniProtKB:Q13520|FB:FBgn0015872|UniProtKB:P29972|MGI:MGI:107387|MGI:MGI:96990|FB:FBgn0033635|UniProtKB:P60844|RGD:2144|RGD:3090|UniProtKB:P30301|UniProtKB:P06624|FB:FBgn0034883|MGI:MGI:1096865|ZFIN:ZDB-GENE-030131-7764|ZFIN:ZDB-GENE-040801-41|RGD:2143|UniProtKB:P41181|CGD:CAL0000176060|UniProtKB:P55087	PANTHER:PTHR19139	protein		GO_REF:0000033	20241120
UniProtKB:Q13336	Urea transporter 1		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8VHL0|ensembl:ENSMUSP00000089421	PANTHER:PTHR10464	protein	UniProtKB:Q13336	GO_REF:0000107	20250313
UniProtKB:Q13336	Urea transporter 1		GO:0005372		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8VHL0|ensembl:ENSMUSP00000089421	PANTHER:PTHR10464	protein	UniProtKB:Q13336	GO_REF:0000107	20250313
UniProtKB:P24530	Endothelin receptor type B		GO:0042045		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P21451|ensembl:ENSRNOP00000014747	PANTHER:PTHR46099	protein	UniProtKB:P24530	GO_REF:0000107	20250313
UniProtKB:P51168	Epithelial sodium channel subunit beta		GO:0042045		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9WU38|ensembl:ENSMUSP00000033161	PANTHER:PTHR11690	protein	UniProtKB:P51168	GO_REF:0000107	20250313
UniProtKB:Q13520	Aquaporin-6		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR19139	protein	UniProtKB:Q13520	GO_REF:0000117	20250428
UniProtKB:Q13520	Aquaporin-6		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:Q13520	PMID:8812490	20211116
UniProtKB:Q13520	Aquaporin-6		GO:0003097		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:Q13520	PMID:8812490	20211116
UniProtKB:Q96PS8	Aquaporin-10		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR43829	protein	UniProtKB:Q96PS8	GO_REF:0000117	20250428
UniProtKB:Q96PS8	Aquaporin-10		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:Q96PS8	PMID:12084581	20240807
UniProtKB:Q96PS8	Aquaporin-10		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:Q96PS8	PMID:30420639	20190301
UniProtKB:Q96PS8	Aquaporin-10		GO:0006833		InterPro	NCBITaxon:9606	IEA	InterPro:IPR026252	PANTHER:PTHR43829	protein	UniProtKB:Q96PS8	GO_REF:0000002	20250429
UniProtKB:Q96PS8	Aquaporin-10		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:Q96PS8	PMID:30420639	20190301
UniProtKB:Q96PS8	Aquaporin-10		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995|RGD:68428|RGD:2145|MGI:MGI:1314647|UniProtKB:Q96PS8|UniProtKB:O43315|UniProtKB:Q92482|WB:WBGene00000171|MGI:MGI:1333777|UniProtKB:O14520|WB:WBGene00000175|UniProtKB:Q8II36|RGD:68433|WB:WBGene00000170	PANTHER:PTHR43829	protein		GO_REF:0000033	20241121
UniProtKB:Q96PS8	Aquaporin-10		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995|WB:WBGene00000175|RGD:68428|UniProtKB:Q585Q8|UniProtKB:O14520|UniProtKB:Q92482|WB:WBGene00000171|WB:WBGene00000170|RGD:2145|RGD:68433|UniProtKB:O43315|UniProtKB:Q96PS8	PANTHER:PTHR43829	protein		GO_REF:0000033	20230112
UniProtKB:Q86UT5	Na(+)/H(+) exchange regulatory cofactor NHE-RF4		GO:0006833		UniProt	NCBITaxon:9606	NAS		PANTHER:PTHR14191	protein	UniProtKB:Q86UT5	PMID:11950846	20061117
UniProtKB:P04141	Granulocyte-macrophage colony-stimulating factor		GO:0042045		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48750|ensembl:ENSRNOP00000034235	PANTHER:PTHR10059	protein	UniProtKB:P04141	GO_REF:0000107	20250313
UniProtKB:O75631	Uroplakin-3a		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9JKX8|ensembl:ENSMUSP00000023070	PANTHER:PTHR15446	protein	UniProtKB:O75631	GO_REF:0000107	20250313
UniProtKB:O75631	Uroplakin-3a		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN008559758|MGI:MGI:98914	PANTHER:PTHR15446	protein		GO_REF:0000033	20190719
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	PMID:23813972	20210401
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	PMID:31273259	20210401
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0006833		GOC	NCBITaxon:9606	IEA	GO:0005372	PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	GO_REF:0000108	20250430
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0042044		UniProt	NCBITaxon:9606	ISS	UniProtKB:A2AJN7	PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	GO_REF:0000024	20100906
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0042044		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A2AJN7|ensembl:ENSMUSP00000096963	PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	GO_REF:0000107	20250313
UniProtKB:Q8NBS3	Solute carrier family 4 member 11		GO:0042044		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00033952	PANTHER:PTHR11453	protein	UniProtKB:Q8NBS3	GO_REF:0000117	20250428
UniProtKB:Q8NBQ7	Aquaporin-11	not	GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR21191	protein	UniProtKB:Q8NBQ7	PMID:16650285	20080404
UniProtKB:Q8NBQ7	Aquaporin-11		GO:0015250		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8BHH1	PANTHER:PTHR21191	protein	UniProtKB:Q8NBQ7	GO_REF:0000024	20191010
UniProtKB:Q8NBQ7	Aquaporin-11		GO:0015250		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR21191	protein	UniProtKB:Q8NBQ7	PMID:24845055	20191010
UniProtKB:Q8NBQ7	Aquaporin-11		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR21191	protein	UniProtKB:Q8NBQ7	PMID:24918044	20191011
UniProtKB:Q8NBQ7	Aquaporin-11		GO:0006833		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR21191	protein	UniProtKB:Q8NBQ7	PMID:24845055	20191010
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P51180|ensembl:ENSMUSP00000026455	PANTHER:PTHR19139	protein	UniProtKB:P30301	GO_REF:0000107	20250313
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0015250		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P51180|ensembl:ENSMUSP00000026455	PANTHER:PTHR19139	protein	UniProtKB:P30301	GO_REF:0000107	20250313
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR19139	protein	UniProtKB:P30301	GO_REF:0000117	20250428
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P30301	PMID:24120416	20160122
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P30301	PMID:11001937	20240814
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN007668488|FB:FBgn0015872|UniProtKB:Q13520|UniProtKB:P55064|RGD:2141|UniProtKB:P30301|RGD:3090|UniProtKB:P60844|FB:FBgn0033635|MGI:MGI:96990|RGD:2142|UniProtKB:P29972|MGI:MGI:107387|ZFIN:ZDB-GENE-040801-41|MGI:MGI:1096865|MGI:MGI:106215|MGI:MGI:103201|UniProtKB:P06624|UniProtKB:P55087|UniProtKB:P41181|RGD:2143	PANTHER:PTHR19139	protein		GO_REF:0000033	20241120
UniProtKB:P30301	Lens fiber major intrinsic protein		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN007668488|UniProtKB:P55064|RGD:2141|UniProtKB:Q13520|FB:FBgn0015872|UniProtKB:P29972|MGI:MGI:107387|MGI:MGI:96990|FB:FBgn0033635|UniProtKB:P60844|RGD:2144|RGD:3090|UniProtKB:P30301|UniProtKB:P06624|FB:FBgn0034883|MGI:MGI:1096865|ZFIN:ZDB-GENE-030131-7764|ZFIN:ZDB-GENE-040801-41|RGD:2143|UniProtKB:P41181|CGD:CAL0000176060|UniProtKB:P55087	PANTHER:PTHR19139	protein		GO_REF:0000033	20241120
UniProtKB:O43865	S-adenosylhomocysteine hydrolase-like protein 1		GO:0042045		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q80SW1|ensembl:ENSMUSP00000029490	PANTHER:PTHR23420	protein	UniProtKB:O43865	GO_REF:0000107	20250313
UniProtKB:Q16394	Exostosin-1		GO:0042044		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P97464|ensembl:ENSMUSP00000076505	PANTHER:PTHR11062	protein	UniProtKB:Q16394	GO_REF:0000107	20250313
UniProtKB:P30518	Vasopressin V2 receptor		GO:0070295		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24241	protein	UniProtKB:P30518	PMID:19440390	20250404
UniProtKB:O95461	Xylosyl- and glucuronyltransferase LARGE1		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9Z1M7|ensembl:ENSMUSP00000148336	PANTHER:PTHR12270	protein	UniProtKB:O95461	GO_REF:0000107	20250313
UniProtKB:Q86YL7	Podoplanin	not	GO:0005372		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q62011	PANTHER:PTHR47390	protein	UniProtKB:Q86YL7	GO_REF:0000024	20060202
UniProtKB:Q86YL7	Podoplanin	not	GO:0015250		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q62011	PANTHER:PTHR47390	protein	UniProtKB:Q86YL7	GO_REF:0000024	20060202
UniProtKB:Q86YL7	Podoplanin	not	GO:0006833		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q62011	PANTHER:PTHR47390	protein	UniProtKB:Q86YL7	GO_REF:0000024	20060202
UniProtKB:Q93063	Exostosin-2		GO:0042044		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P70428|ensembl:ENSMUSP00000028623	PANTHER:PTHR11062	protein	UniProtKB:Q93063	GO_REF:0000107	20250313
UniProtKB:A0A075B734	Putative aquaporin-7B		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR43829	protein	UniProtKB:A0A075B734	GO_REF:0000117	20250428
