bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8K1B8	PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	GO_REF:0000024	20091113	FERMT3	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8K1B8,ensembl:ENSMUSP00000037858	PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	GO_REF:0000107	20250313	FERMT3	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		UniProt	NCBITaxon:9606	HMP		PANTHER:PTHR16160	protein	UniProtKB:Q86UX7	PMID:23382103	20140721	FERMT3	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:Q86UX7	Fermitin family homolog 3		GO:0070527		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002700586,MGI:MGI:2147790	PANTHER:PTHR16160	protein		GO_REF:0000033	20200319	FERMT3	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:P16885	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2		GO:0030168		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10336	protein	UniProtKB:P16885	Reactome:R-HSA-76002	20241117	PLCG2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,blood coagulation,hemostasis,response to stress,cellular process,wound healing,cell activation,regulation of body fluid levels,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,blood coagulation,hemostasis,response to stress,cellular process,wound healing,cell activation,regulation of body fluid levels,platelet activation,response to stimulus,multicellular organismal process	platelet activation			regulation_of_body_fluid_levels
UniProtKB:P16860	Natriuretic peptides B		GO:0007589		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR14066	protein	UniProtKB:P16860	PMID:14960748	20040308	NPPB	Homo sapiens	biological regulation,biological_process,regulation of biological quality,secretion,localization,establishment of localization,regulation of body fluid levels,transport,body fluid secretion	biological regulation,biological_process,regulation of biological quality,secretion,localization,establishment of localization,regulation of body fluid levels,transport,body fluid secretion	body fluid secretion			regulation_of_body_fluid_levels
UniProtKB:P16860	Natriuretic peptides B		GO:0035810		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR14066	protein	UniProtKB:P16860	PMID:14737067	20110607	NPPB	Homo sapiens	biological regulation,regulation of urine volume,biological_process,regulation of biological quality,system process,regulation of body fluid levels,renal system process,positive regulation of urine volume,multicellular organismal process	biological regulation,regulation of urine volume,biological_process,regulation of biological quality,system process,regulation of body fluid levels,renal system process,positive regulation of urine volume,multicellular organismal process	positive regulation of urine volume			regulation_of_body_fluid_levels
UniProtKB:Q05655	Protein kinase C delta type		GO:0090331		UniProt	NCBITaxon:9606	ISS	UniProtKB:P28867	PANTHER:PTHR24356	protein	UniProtKB:Q05655	GO_REF:0000024	20111209	PRKCD	Homo sapiens	regulation of coagulation,regulation of cell-cell adhesion,negative regulation of coagulation,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,regulation of response to stimulus,regulation of cellular process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,negative regulation of cellular process,negative regulation of platelet activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,regulation of biological process,negative regulation of cell activation,regulation of platelet activation	regulation of cell-cell adhesion,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,wound healing,regulation of cellular process,negative regulation of multicellular organismal process,regulation of body fluid levels,homotypic cell-cell adhesion,platelet aggregation,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cellular process,negative regulation of platelet activation,regulation of platelet activation,regulation of coagulation,negative regulation of coagulation,coagulation,response to wounding,cell adhesion,blood coagulation,hemostasis,regulation of response to stimulus,response to external stimulus,negative regulation of response to stimulus,negative regulation of response to external stimulus,regulation of response to external stimulus,platelet activation,response to stimulus,multicellular organismal process,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,cellular process,cell activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,cell-cell adhesion,regulation of biological process,negative regulation of cell activation	negative regulation of platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:Q05655	Protein kinase C delta type		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P28867,ensembl:ENSMUSP00000107829	PANTHER:PTHR24356	protein	UniProtKB:Q05655	GO_REF:0000107	20250313	PRKCD	Homo sapiens	regulation of coagulation,regulation of cell-cell adhesion,negative regulation of coagulation,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,regulation of response to stimulus,regulation of cellular process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,negative regulation of cellular process,negative regulation of platelet activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,regulation of biological process,negative regulation of cell activation,regulation of platelet activation	regulation of cell-cell adhesion,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,wound healing,regulation of cellular process,negative regulation of multicellular organismal process,regulation of body fluid levels,homotypic cell-cell adhesion,platelet aggregation,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cellular process,negative regulation of platelet activation,regulation of platelet activation,regulation of coagulation,negative regulation of coagulation,coagulation,response to wounding,cell adhesion,blood coagulation,hemostasis,regulation of response to stimulus,response to external stimulus,negative regulation of response to stimulus,negative regulation of response to external stimulus,regulation of response to external stimulus,platelet activation,response to stimulus,multicellular organismal process,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,cellular process,cell activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,cell-cell adhesion,regulation of biological process,negative regulation of cell activation	negative regulation of platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:P23142	Fibulin-1		GO:0072378		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24050	protein	UniProtKB:P23142	PMID:7642629	20150501	FBLN1	Homo sapiens	biological regulation,biological_process,regulation of biological quality,protein metabolic process,metabolic process,coagulation,response to wounding,macromolecule biosynthetic process,blood coagulation,biosynthetic process,primary metabolic process,cellular process,response to stress,hemostasis,macromolecule metabolic process,wound healing,blood coagulation\, fibrin clot formation,protein activation cascade,gene expression,regulation of body fluid levels,protein maturation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,protein metabolic process,metabolic process,coagulation,response to wounding,macromolecule biosynthetic process,blood coagulation,biosynthetic process,primary metabolic process,cellular process,response to stress,hemostasis,macromolecule metabolic process,wound healing,blood coagulation\, fibrin clot formation,protein activation cascade,gene expression,regulation of body fluid levels,protein maturation,response to stimulus,multicellular organismal process	blood coagulation, fibrin clot formation			regulation_of_body_fluid_levels
UniProtKB:O15554	Intermediate conductance calcium-activated potassium channel protein 4		GO:0046541		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O89109,ensembl:ENSMUSP00000133065	PANTHER:PTHR10153	protein	UniProtKB:O15554	GO_REF:0000107	20250313	KCNN4	Homo sapiens	biological regulation,biological_process,regulation of biological quality,secretion,digestive system process,digestion,transport,body fluid secretion,system process,localization,establishment of localization,saliva secretion,regulation of body fluid levels,multicellular organismal process,secretion by tissue	biological regulation,biological_process,regulation of biological quality,secretion,digestive system process,digestion,transport,body fluid secretion,system process,localization,establishment of localization,saliva secretion,regulation of body fluid levels,multicellular organismal process,secretion by tissue	saliva secretion			regulation_of_body_fluid_levels
UniProtKB:P78329	Cytochrome P450 4F2		GO:0003091		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:10660572	20120127	CYP4F2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,renal water homeostasis,chemical homeostasis,renal system process,system process,multicellular organismal-level water homeostasis,homeostatic process,multicellular organismal-level homeostasis,multicellular organismal-level chemical homeostasis,regulation of body fluid levels,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,renal water homeostasis,chemical homeostasis,renal system process,system process,multicellular organismal-level water homeostasis,homeostatic process,multicellular organismal-level homeostasis,multicellular organismal-level chemical homeostasis,regulation of body fluid levels,multicellular organismal process	renal water homeostasis			regulation_of_body_fluid_levels
UniProtKB:P78329	Cytochrome P450 4F2		GO:0003095		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:10660572	20120127	CYP4F2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,renal system process involved in regulation of systemic arterial blood pressure,pressure natriuresis,regulation of systemic arterial blood pressure,blood circulation,regulation of blood pressure,circulatory system process,renal system process,system process,renal system process involved in regulation of blood volume,regulation of body fluid levels,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,renal system process involved in regulation of systemic arterial blood pressure,pressure natriuresis,regulation of systemic arterial blood pressure,blood circulation,regulation of blood pressure,circulatory system process,renal system process,system process,renal system process involved in regulation of blood volume,regulation of body fluid levels,multicellular organismal process	pressure natriuresis			regulation_of_body_fluid_levels
UniProtKB:P78329	Cytochrome P450 4F2		GO:0007596		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:19297519	20140828	CYP4F2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	blood coagulation			regulation_of_body_fluid_levels
UniProtKB:P78329	Cytochrome P450 4F2		GO:0007596		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24291	protein	UniProtKB:P78329	PMID:24138531	20140828	CYP4F2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	blood coagulation			regulation_of_body_fluid_levels
UniProtKB:P43405	Tyrosine-protein kinase SYK		GO:0030168		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24418	protein	UniProtKB:P43405	Reactome:R-HSA-76002	20241117	SYK	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,blood coagulation,hemostasis,response to stress,cellular process,wound healing,cell activation,regulation of body fluid levels,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,blood coagulation,hemostasis,response to stress,cellular process,wound healing,cell activation,regulation of body fluid levels,platelet activation,response to stimulus,multicellular organismal process	platelet activation			regulation_of_body_fluid_levels
UniProtKB:P63261	Actin, cytoplasmic 2		GO:0070527		UniProt	NCBITaxon:9606	HMP		PANTHER:PTHR11937	protein	UniProtKB:P63261	PMID:23382103	20140721	ACTG1	Homo sapiens	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,coagulation,response to wounding,cell adhesion,blood coagulation,cellular process,hemostasis,response to stress,wound healing,cell activation,regulation of body fluid levels,cell-cell adhesion,homotypic cell-cell adhesion,platelet aggregation,platelet activation,response to stimulus,multicellular organismal process	platelet aggregation			regulation_of_body_fluid_levels
UniProtKB:Q15465	Sonic hedgehog protein		GO:0007596		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q62226,ensembl:ENSMUSP00000002708	PANTHER:PTHR11889	protein	UniProtKB:Q15465	GO_REF:0000107	20250313	SHH	Homo sapiens	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	blood coagulation			regulation_of_body_fluid_levels
UniProtKB:O15244	Solute carrier family 22 member 2		GO:0007589		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR24064	protein	UniProtKB:O15244	PMID:9260930	20030904	SLC22A2	Homo sapiens	biological regulation,biological_process,regulation of biological quality,secretion,localization,establishment of localization,regulation of body fluid levels,transport,body fluid secretion	biological regulation,biological_process,regulation of biological quality,secretion,localization,establishment of localization,regulation of body fluid levels,transport,body fluid secretion	body fluid secretion			regulation_of_body_fluid_levels
UniProtKB:P04004	Vitronectin		GO:0030195		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR22917	protein	UniProtKB:P04004	PMID:1695900	20250215	VTN	Homo sapiens	biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of blood coagulation,negative regulation of response to wounding,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	negative regulation of blood coagulation			regulation_of_body_fluid_levels
UniProtKB:P04004	Vitronectin		GO:0051918		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR22917	protein	UniProtKB:P04004	PMID:1695900	20250310	VTN	Homo sapiens	regulation of coagulation,positive regulation of blood coagulation,regulation of blood coagulation,regulation of response to stress,negative regulation of biological process,positive regulation of biological process,positive regulation of response to stimulus,regulation of response to stimulus,positive regulation of multicellular organismal process,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,regulation of hemostasis,positive regulation of hemostasis,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	regulation of coagulation,positive regulation of blood coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,positive regulation of biological process,hemostasis,positive regulation of response to stimulus,regulation of response to stimulus,wound healing,response to external stimulus,positive regulation of multicellular organismal process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,positive regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	negative regulation of fibrinolysis			regulation_of_body_fluid_levels
UniProtKB:O00203	AP-3 complex subunit beta-1		GO:0007596		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9Z1T1,ensembl:ENSMUSP00000022196	PANTHER:PTHR11134	protein	UniProtKB:O00203	GO_REF:0000107	20250313	AP3B1	Homo sapiens	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	biological regulation,biological_process,regulation of biological quality,wound healing,coagulation,response to wounding,regulation of body fluid levels,blood coagulation,hemostasis,response to stress,response to stimulus,multicellular organismal process	blood coagulation			regulation_of_body_fluid_levels
