bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:Q92482	Aquaporin-3		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR43829	protein	UniProtKB:Q92482	GO_REF:0000117	20250428	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:10510269	20240809	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:16596446	20240809	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:17943189	20080625	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:30420639	20190301	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:9369468	20240809	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8R2N1,ensembl:ENSMUSP00000055110	PANTHER:PTHR43829	protein	UniProtKB:Q92482	GO_REF:0000107	20250313	AQP3	Homo sapiens	biological_process,water transport,localization,establishment of localization,fluid transport,transport	biological_process,water transport,localization,establishment of localization,fluid transport,transport	water transport			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0006833		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:17943189	20080625	AQP3	Homo sapiens	biological_process,water transport,localization,establishment of localization,fluid transport,transport	biological_process,water transport,localization,establishment of localization,fluid transport,transport	water transport			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0006833		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR43829	protein	UniProtKB:Q92482	PMID:30420639	20190301	AQP3	Homo sapiens	biological_process,water transport,localization,establishment of localization,fluid transport,transport	biological_process,water transport,localization,establishment of localization,fluid transport,transport	water transport			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0015250		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995,WB:WBGene00000175,RGD:68428,UniProtKB:Q585Q8,UniProtKB:O14520,UniProtKB:Q92482,WB:WBGene00000171,WB:WBGene00000170,RGD:2145,RGD:68433,UniProtKB:O43315,UniProtKB:Q96PS8	PANTHER:PTHR43829	protein		GO_REF:0000033	20230112	AQP3	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:Q92482	Aquaporin-3		GO:0006833		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000440995,RGD:68428,RGD:2145,MGI:MGI:1314647,UniProtKB:Q96PS8,UniProtKB:O43315,UniProtKB:Q92482,WB:WBGene00000171,MGI:MGI:1333777,UniProtKB:O14520,WB:WBGene00000175,UniProtKB:Q8II36,RGD:68433,WB:WBGene00000170	PANTHER:PTHR43829	protein		GO_REF:0000033	20241121	AQP3	Homo sapiens	biological_process,water transport,localization,establishment of localization,fluid transport,transport	biological_process,water transport,localization,establishment of localization,fluid transport,transport	water transport			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0006833		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q02013,ensembl:ENSMUSP00000004774	PANTHER:PTHR19139	protein	UniProtKB:P29972	GO_REF:0000107	20250313	AQP1	Homo sapiens	biological_process,water transport,localization,establishment of localization,fluid transport,transport	biological_process,water transport,localization,establishment of localization,fluid transport,transport	water transport			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0070295		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q02013,ensembl:ENSMUSP00000004774	PANTHER:PTHR19139	protein	UniProtKB:P29972	GO_REF:0000107	20250313	AQP1	Homo sapiens	biological regulation,biological_process,regulation of biological quality,renal water homeostasis,fluid transport,chemical homeostasis,renal water transport,transport,renal system process,renal water absorption,water transport,system process,renal absorption,localization,establishment of localization,multicellular organismal-level water homeostasis,homeostatic process,multicellular organismal-level homeostasis,regulation of body fluid levels,multicellular organismal-level chemical homeostasis,multicellular organismal process	renal water homeostasis,chemical homeostasis,renal water transport,renal system process,anatomical entity,material anatomical entity,water transport,system process,connected anatomical structure,renal system,multicellular organismal-level water homeostasis,anatomical entity,regulation of body fluid levels,multicellular organismal process,biological regulation,biological_process,regulation of biological quality,multicellular anatomical structure,biological entity,fluid transport,excretory system,transport,anatomical structure,multicellular organism,renal water absorption,anatomical system,renal absorption,localization,establishment of localization,homeostatic process,material anatomical entity,multicellular organismal-level homeostasis,multicellular organismal-level chemical homeostasis	renal water absorption			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q02013,ensembl:ENSMUSP00000004774	PANTHER:PTHR19139	protein	UniProtKB:P29972	GO_REF:0000107	20250313	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:11914159	20100315	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12172703	20100315	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12766090	20100315	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:14561230	20100316	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:7521540	20100305	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8576117	20100304	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:8584435	20100218	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9096382	20100218	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0005372		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:9321919	20100218	AQP1	Homo sapiens	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,transmembrane transport,transmembrane transporter activity,water transmembrane transporter activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water transmembrane transporter activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00034972	PANTHER:PTHR19139	protein	UniProtKB:P29972	GO_REF:0000117	20250428	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:11034202	20240809	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12801959	20100315	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:1373524	20240809	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:14701836	20240809	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:1510932	20240809	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
UniProtKB:P29972	Aquaporin-1		GO:0015250		Reactome	NCBITaxon:9606	EXP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:18202181	20240809	AQP1	Homo sapiens	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	biological_process,channel activity,transmembrane transport,transmembrane transporter activity,passive transmembrane transporter activity,water transmembrane transporter activity,water channel activity,fluid transport,transport,cellular process,molecular_function,transporter activity,water transport,localization,establishment of localization,inorganic molecular entity transmembrane transporter activity	water channel activity			fluid_transport
