UniProtKB:Q8TE60	A disintegrin and metalloproteinase with thrombospondin motifs 18		GO:0090331		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00086824	PANTHER:PTHR13723	protein	UniProtKB:Q8TE60	GO_REF:0000117	20250428
UniProtKB:P02776	Platelet factor 4		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12015	protein	UniProtKB:P02776	PMID:10761923	20240613
UniProtKB:P02776	Platelet factor 4		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR12015	protein	UniProtKB:P02776	PMID:15005336	20240613
UniProtKB:P02776	Platelet factor 4		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12015	protein	UniProtKB:P02776	PMID:9395524	20240613
UniProtKB:P02749	Beta-2-glycoprotein 1		GO:0030195		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR19325	protein	UniProtKB:P02749	PMID:4052628	20080402
ComplexPortal:CPX-6224	Active Protein C complex		GO:0030195		ComplexPortal	NCBITaxon:9606	IDA			protein_complex		PMID:25651845	20240823
ComplexPortal:CPX-6223	Thrombin-Thrombomodulin complex		GO:0030195		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:12524220	20240823
UniProtKB:P29474	Nitric oxide synthase 3		GO:0010544		BHF-UCL	NCBITaxon:9606	NAS		PANTHER:PTHR19384	protein	UniProtKB:P29474	PMID:7504210	20080725
UniProtKB:Q13976	cGMP-dependent protein kinase 1		GO:0090331		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24353	protein	UniProtKB:Q13976	PMID:16990611	20111115
UniProtKB:P04070	Vitamin K-dependent protein C		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24278	protein	UniProtKB:P04070	PMID:15005336	20040513
UniProtKB:P04070	Vitamin K-dependent protein C		GO:0050819		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00091769	PANTHER:PTHR24278	protein	UniProtKB:P04070	GO_REF:0000117	20250428
UniProtKB:P04070	Vitamin K-dependent protein C		GO:0050819		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24278	protein	UniProtKB:P04070	PMID:25651845	20150926
UniProtKB:P04264	Keratin, type II cytoskeletal 1		GO:0042730		UniProt	NCBITaxon:9606	NAS		PANTHER:PTHR45616	protein	UniProtKB:P04264	PMID:11290596	20040820
RNAcentral:URS000013D17D_9606	Homo sapiens (human) hsa-miR-19b-3p		GO:0050819		BHF-UCL	NCBITaxon:9606	IDA			miRNA		PMID:24998411	20160617
UniProtKB:P04196	Histidine-rich glycoprotein		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR13814	protein	UniProtKB:P04196	GO_REF:0000043	20250428
UniProtKB:O15123	Angiopoietin-2		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19143	protein	UniProtKB:O15123	PMID:10761923	20240613
UniProtKB:O15123	Angiopoietin-2		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR19143	protein	UniProtKB:O15123	PMID:15005336	20240613
UniProtKB:Q9UQQ2	SH2B adapter protein 3		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O09039|ensembl:ENSMUSP00000083490	PANTHER:PTHR10872	protein	UniProtKB:Q9UQQ2	GO_REF:0000107	20250313
UniProtKB:Q9UQQ2	SH2B adapter protein 3		GO:0090331		BHF-UCL	NCBITaxon:9606	ISS	UniProtKB:O09039	PANTHER:PTHR10872	protein	UniProtKB:Q9UQQ2	PMID:27430239	20190131
UniProtKB:P00750	Tissue-type plasminogen activator		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24264	protein	UniProtKB:P00750	Reactome:R-HSA-75205	20241117
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P06869|ensembl:ENSMUSP00000022368	PANTHER:PTHR24264	protein	UniProtKB:P00749	GO_REF:0000107	20250313
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24264	protein	UniProtKB:P00749	GO_REF:0000043	20250428
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24264	protein	UniProtKB:P00749	Reactome:R-HSA-75205	20241117
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000667323|MGI:MGI:97611	PANTHER:PTHR24264	protein		GO_REF:0000033	20170228
UniProtKB:P00748	Coagulation factor XII		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24264	protein	UniProtKB:P00748	GO_REF:0000043	20250428
UniProtKB:P00748	Coagulation factor XII		GO:0051919		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24264	protein	UniProtKB:P00748	PMID:89876	20081015
UniProtKB:P00747	Plasminogen		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24261	protein	UniProtKB:P00747	GO_REF:0000043	20250428
UniProtKB:P00747	Plasminogen		GO:0042730	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""GO:0009986"", ""label"": ""cell surface""}}"	CAFA	NCBITaxon:9606	IDA		PANTHER:PTHR24261	protein	UniProtKB:P00747	PMID:14688145	20211015
UniProtKB:P00747	Plasminogen		GO:0042730		CAFA	NCBITaxon:9606	IDA		PANTHER:PTHR24261	protein	UniProtKB:P00747	PMID:17307854	20160513
UniProtKB:P00747	Plasminogen		GO:0042730		CAFA	NCBITaxon:9606	IDA		PANTHER:PTHR24261	protein	UniProtKB:P00747	PMID:22025510	20160621
UniProtKB:P00747	Plasminogen		GO:0051919	"{""relationship"": {""relation"": [{""id"": ""RO:0002233"", ""label"": ""has input""}], ""id"": ""GO:0005577"", ""label"": ""fibrinogen complex""}}"	AgBase	NCBITaxon:9606	IDA		PANTHER:PTHR24261	protein	UniProtKB:P00747	PMID:26667841	20161214
UniProtKB:P00747	Plasminogen		GO:0051919		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24261	protein	UniProtKB:P00747	PMID:6438154	20080928
UniProtKB:P00734	Prothrombin		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24254	protein	UniProtKB:P00734	PMID:10761923	20240617
UniProtKB:P00734	Prothrombin		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24254	protein	UniProtKB:P00734	PMID:15005336	20240613
UniProtKB:P00734	Prothrombin		GO:0010544		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR24254	protein	UniProtKB:P00734	PMID:17379830	20100426
UniProtKB:P00734	Prothrombin		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24254	protein	UniProtKB:P00734	PMID:10761923	20240613
UniProtKB:P00734	Prothrombin		GO:0042730		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24254	protein	UniProtKB:P00734	PMID:12855810	20040224
UniProtKB:Q9H3N1	Thioredoxin-related transmembrane protein 1		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8VBT0|ensembl:ENSMUSP00000021471	PANTHER:PTHR46107	protein	UniProtKB:Q9H3N1	GO_REF:0000107	20250313
UniProtKB:Q9H3N1	Thioredoxin-related transmembrane protein 1		GO:0090331		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00086824	PANTHER:PTHR46107	protein	UniProtKB:Q9H3N1	GO_REF:0000117	20250428
UniProtKB:Q9H3N1	Thioredoxin-related transmembrane protein 1		GO:0090331		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46107	protein	UniProtKB:Q9H3N1	PMID:30425049	20230904
UniProtKB:Q96IZ2	Androgen-dependent TFPI-regulating protein		GO:0030195	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""CL:0000066"", ""label"": ""epithelial cell""}}"	UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10989	protein	UniProtKB:Q96IZ2	PMID:21868574	20171107
UniProtKB:Q96IY4	Carboxypeptidase B2		GO:0042730		InterPro	NCBITaxon:9606	IEA	InterPro:IPR033849	PANTHER:PTHR11705	protein	UniProtKB:Q96IY4	GO_REF:0000002	20250429
UniProtKB:Q96IY4	Carboxypeptidase B2		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR11705	protein	UniProtKB:Q96IY4	GO_REF:0000043	20250428
UniProtKB:Q96IY4	Carboxypeptidase B2		GO:0042730		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002619304|RGD:71035	PANTHER:PTHR11705	protein		GO_REF:0000033	20200316
UniProtKB:Q9UNN8	Endothelial protein C receptor		GO:0050819		BHF-UCL	NCBITaxon:9606	IMP		PANTHER:PTHR15349	protein	UniProtKB:Q9UNN8	PMID:19696402	20110803
UniProtKB:Q9UNN8	Endothelial protein C receptor		GO:0050819		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000394271|UniProtKB:Q9UNN8	PANTHER:PTHR15349	protein		GO_REF:0000033	20200318
UniProtKB:P07225	Vitamin K-dependent protein S		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24040	protein	UniProtKB:P07225	GO_REF:0000043	20250428
UniProtKB:P19075	Tetraspanin-8		GO:0030195		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A6IGL8|ensembl:ENSRNOP00000005909	PANTHER:PTHR19282	protein	UniProtKB:P19075	GO_REF:0000107	20250313
UniProtKB:P19075	Tetraspanin-8		GO:0030195		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O55158|ensembl:ENSRNOP00000005909	PANTHER:PTHR19282	protein	UniProtKB:P19075	GO_REF:0000107	20250313
UniProtKB:P07093	Glia-derived nexin		GO:0010544		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q07235|ensembl:ENSMUSP00000027467	PANTHER:PTHR11461	protein	UniProtKB:P07093	GO_REF:0000107	20250313
UniProtKB:P07093	Glia-derived nexin		GO:0030195		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00085943	PANTHER:PTHR11461	protein	UniProtKB:P07093	GO_REF:0000117	20250428
UniProtKB:P07093	Glia-derived nexin		GO:0030195		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR11461	protein	UniProtKB:P07093	PMID:17379830	20100426
UniProtKB:P07093	Glia-derived nexin		GO:0030195		BHF-UCL	NCBITaxon:9606	IC	GO:0004867	PANTHER:PTHR11461	protein	UniProtKB:P07093	PMID:19855083	20100423
UniProtKB:P07093	Glia-derived nexin		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q07235|ensembl:ENSMUSP00000027467	PANTHER:PTHR11461	protein	UniProtKB:P07093	GO_REF:0000107	20250313
UniProtKB:P07093	Glia-derived nexin		GO:0090331		BHF-UCL	NCBITaxon:9606	ISS	UniProtKB:Q07235	PANTHER:PTHR11461	protein	UniProtKB:P07093	PMID:19855083	20100517
UniProtKB:P07204	Thrombomodulin		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR24036	protein	UniProtKB:P07204	PMID:15005336	20240613
UniProtKB:P07204	Thrombomodulin		GO:0010544		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR24036	protein	UniProtKB:P07204	PMID:17379830	20100426
UniProtKB:P07204	Thrombomodulin		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24036	protein	UniProtKB:P07204	PMID:10761923	20240613
UniProtKB:P07204	Thrombomodulin		GO:0030195		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR24036	protein	UniProtKB:P07204	PMID:12524220	20240823
UniProtKB:P07204	Thrombomodulin		GO:0030195		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR24036	protein	UniProtKB:P07204	PMID:17379830	20100426
UniProtKB:P07204	Thrombomodulin		GO:0050819		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00091769	PANTHER:PTHR24036	protein	UniProtKB:P07204	GO_REF:0000117	20250428
UniProtKB:P07359	Platelet glycoprotein Ib alpha chain		GO:0042730		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24373	protein	UniProtKB:P07359	PMID:12855810	20040224
UniProtKB:P10646	Tissue factor pathway inhibitor		GO:0030195	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""CL:0000066"", ""label"": ""epithelial cell""}}"	UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10083	protein	UniProtKB:P10646	PMID:21868574	20171107
UniProtKB:P13688	Cell adhesion molecule CEACAM1		GO:0090331		UniProt	NCBITaxon:9606	ISS	UniProtKB:P31809	PANTHER:PTHR44427	protein	UniProtKB:P13688	GO_REF:0000024	20160428
UniProtKB:P03952	Plasma kallikrein		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24253	protein	UniProtKB:P03952	GO_REF:0000043	20250428
UniProtKB:P03952	Plasma kallikrein		GO:0051919		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00089948	PANTHER:PTHR24253	protein	UniProtKB:P03952	GO_REF:0000117	20250428
UniProtKB:P03952	Plasma kallikrein		GO:0051919		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24253	protein	UniProtKB:P03952	PMID:89876	20081015
UniProtKB:P03952	Plasma kallikrein		GO:0051919		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002548665|UniProtKB:P03952|UniProtKB:P03951	PANTHER:PTHR24253	protein		GO_REF:0000033	20250403
UniProtKB:P03951	Coagulation factor XI		GO:0051919		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00089948	PANTHER:PTHR24253	protein	UniProtKB:P03951	GO_REF:0000117	20250428
UniProtKB:P03951	Coagulation factor XI		GO:0051919		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24253	protein	UniProtKB:P03951	PMID:89876	20081015
UniProtKB:P03951	Coagulation factor XI		GO:0051919		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002548665|UniProtKB:P03952|UniProtKB:P03951	PANTHER:PTHR24253	protein		GO_REF:0000033	20250403
UniProtKB:P07355	Annexin A2		GO:0042730		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P07356|ensembl:ENSMUSP00000034756	PANTHER:PTHR10502	protein	UniProtKB:P07355	GO_REF:0000107	20250313
UniProtKB:P16234	Platelet-derived growth factor receptor alpha		GO:0010544		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24416	protein	UniProtKB:P16234	PMID:8188664	20110930
UniProtKB:P08758	Annexin A5		GO:0050819		InterPro	NCBITaxon:9606	IEA	InterPro:IPR002392	PANTHER:PTHR10502	protein	UniProtKB:P08758	GO_REF:0000002	20250429
UniProtKB:P08697	Alpha-2-antiplasmin		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR11461	protein	UniProtKB:P08697	Reactome:R-HSA-75205	20241117
UniProtKB:P02671	Fibrinogen alpha chain		GO:0042730		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00088389	PANTHER:PTHR47221	protein	UniProtKB:P02671	GO_REF:0000117	20250428
UniProtKB:P02671	Fibrinogen alpha chain		GO:0042730		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR47221	protein	UniProtKB:P02671	PMID:16846481	20150430
UniProtKB:P02671	Fibrinogen alpha chain		GO:2000261		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR47221	protein	UniProtKB:P02671-PRO_0000009021	PMID:11529842	20140409
UniProtKB:P02671	Fibrinogen alpha chain		GO:0042730		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN008715159|UniProtKB:P02671	PANTHER:PTHR47221	protein		GO_REF:0000033	20231129
UniProtKB:P02679	Fibrinogen gamma chain		GO:0042730		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00088389	PANTHER:PTHR19143	protein	UniProtKB:P02679	GO_REF:0000117	20250428
UniProtKB:P02679	Fibrinogen gamma chain		GO:0042730		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19143	protein	UniProtKB:P02679	PMID:16846481	20150430
UniProtKB:P01127	Platelet-derived growth factor subunit B		GO:0010544		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR11633	protein	UniProtKB:P01127	PMID:2538439	20080428
UniProtKB:P21926	CD9 antigen		GO:0090331		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19282	protein	UniProtKB:P21926	PMID:18541721	20170512
UniProtKB:Q9BXJ1	Complement C1q tumor necrosis factor-related protein 1		GO:0010544		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR22923	protein	UniProtKB:Q9BXJ1	PMID:16195328	20131211
UniProtKB:Q9BXJ1	Complement C1q tumor necrosis factor-related protein 1		GO:0090331		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR22923	protein	UniProtKB:Q9BXJ1	PMID:16195328	20131211
UniProtKB:P18054	Polyunsaturated fatty acid lipoxygenase ALOX12		GO:0090331		UniProt	NCBITaxon:9606	ISS	UniProtKB:P39655	PANTHER:PTHR11771	protein	UniProtKB:P18054	GO_REF:0000024	20130710
UniProtKB:P18054	Polyunsaturated fatty acid lipoxygenase ALOX12		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P39655|ensembl:ENSMUSP00000000329	PANTHER:PTHR11771	protein	UniProtKB:P18054	GO_REF:0000107	20250313
UniProtKB:P01042	Kininogen-1		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR13814	protein	UniProtKB:P01042	PMID:11970955	20040708
UniProtKB:P01042	Kininogen-1		GO:0030195		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002674771|UniProtKB:P01042	PANTHER:PTHR13814	protein		GO_REF:0000033	20200319
UniProtKB:P05155	Plasma protease C1 inhibitor		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR11461	protein	UniProtKB:P05155	GO_REF:0000043	20250428
UniProtKB:P05121	Plasminogen activator inhibitor 1		GO:0030195		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR11461	protein	UniProtKB:P05121	PMID:1695900	20250215
UniProtKB:P05121	Plasminogen activator inhibitor 1		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR11461	protein	UniProtKB:P05121	Reactome:R-HSA-75205	20241117
UniProtKB:P05120	Plasminogen activator inhibitor 2		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR11461	protein	UniProtKB:P05120	Reactome:R-HSA-75205	20241117
UniProtKB:P04085	Platelet-derived growth factor subunit A		GO:0010544		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR11633	protein	UniProtKB:P04085	PMID:2538439	20080428
UniProtKB:P05305	Endothelin-1		GO:0030195		BHF-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR13874	protein	UniProtKB:P05305	PMID:16820593	20080215
UniProtKB:Q15389	Angiopoietin-1		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19143	protein	UniProtKB:Q15389	PMID:10761923	20240613
UniProtKB:Q15389	Angiopoietin-1		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR19143	protein	UniProtKB:Q15389	PMID:15005336	20240613
