UniProtKB:Q8WXI4	Acyl-coenzyme A thioesterase 11		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8VHQ9|ensembl:ENSMUSP00000099823	PANTHER:PTHR11049	protein	UniProtKB:Q8WXI4	GO_REF:0000107	20250313
UniProtKB:Q8WXI4	Acyl-coenzyme A thioesterase 11		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8VHQ9	PANTHER:PTHR11049	protein	UniProtKB:Q8WXI4	PMID:27110486	20180612
UniProtKB:P06400	Retinoblastoma-associated protein		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P13405|ensembl:ENSMUSP00000022701	PANTHER:PTHR13742	protein	UniProtKB:P06400	GO_REF:0000107	20250313
UniProtKB:P06400	Retinoblastoma-associated protein		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P13405	PANTHER:PTHR13742	protein	UniProtKB:P06400	PMID:19417128	20180612
UniProtKB:P16671	Platelet glycoprotein 4		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q08857|ensembl:ENSMUSP00000133008	PANTHER:PTHR11923	protein	UniProtKB:P16671	GO_REF:0000107	20250313
UniProtKB:P16671	Platelet glycoprotein 4		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q08857	PANTHER:PTHR11923	protein	UniProtKB:P16671	PMID:25596128	20180612
UniProtKB:O00631	Sarcolipin		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q9CQD6		protein	UniProtKB:O00631	PMID:22961106	20180612
UniProtKB:Q99958	Forkhead box protein C2		GO:0120163		YuBioLab	NCBITaxon:9606	IMP		PANTHER:PTHR11829	protein	UniProtKB:Q99958	PMID:11551504	20180612
UniProtKB:Q99814	Endothelial PAS domain-containing protein 1		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P97481|ensembl:ENSMUSP00000024954	PANTHER:PTHR23043	protein	UniProtKB:Q99814	GO_REF:0000107	20250313
UniProtKB:Q99814	Endothelial PAS domain-containing protein 1		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P97481	PANTHER:PTHR23043	protein	UniProtKB:Q99814	PMID:26572826	20180612
UniProtKB:P50440	Glycine amidinotransferase, mitochondrial		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9D964|ensembl:ENSMUSP00000028624	PANTHER:PTHR10488	protein	UniProtKB:P50440	GO_REF:0000107	20250313
UniProtKB:P50440	Glycine amidinotransferase, mitochondrial		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q9D964	PANTHER:PTHR10488	protein	UniProtKB:P50440	PMID:28844881	20180612
UniProtKB:O60674	Tyrosine-protein kinase JAK2		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q62120|ensembl:ENSMUSP00000064394	PANTHER:PTHR45807	protein	UniProtKB:O60674	GO_REF:0000107	20250313
UniProtKB:O60674	Tyrosine-protein kinase JAK2		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q62120	PANTHER:PTHR45807	protein	UniProtKB:O60674	PMID:26515423	20180612
UniProtKB:P19532	Transcription factor E3		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q64092	PANTHER:PTHR45776	protein	UniProtKB:P19532	PMID:23885019	20180612
UniProtKB:Q2M1K9	Zinc finger protein 423		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q80TS5	PANTHER:PTHR24388	protein	UniProtKB:Q2M1K9	PMID:27238639	20180612
UniProtKB:Q92551	Inositol hexakisphosphate kinase 1		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q6PD10|ensembl:ENSMUSP00000035214	PANTHER:PTHR12400	protein	UniProtKB:Q92551	GO_REF:0000107	20250313
UniProtKB:Q92551	Inositol hexakisphosphate kinase 1		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q6PD10	PANTHER:PTHR12400	protein	UniProtKB:Q92551	PMID:27701146	20180612
UniProtKB:P09172	Dopamine beta-hydroxylase		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64237|ensembl:ENSMUSP00000000910	PANTHER:PTHR10157	protein	UniProtKB:P09172	GO_REF:0000107	20250313
UniProtKB:P09172	Dopamine beta-hydroxylase		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q64237	PANTHER:PTHR10157	protein	UniProtKB:P09172	PMID:9139828	20180612
UniProtKB:Q9BRP0	Transcription factor Ovo-like 2		GO:0120162		UniProt	NCBITaxon:9606	ISS	UniProtKB:A2A935	PANTHER:PTHR10032	protein	UniProtKB:Q9BRP0	PMID:24703692	20221027
UniProtKB:Q01469	Fatty acid-binding protein 5		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q05816|ensembl:ENSMUSP00000029046	PANTHER:PTHR11955	protein	UniProtKB:Q01469	GO_REF:0000107	20250313
UniProtKB:Q01469	Fatty acid-binding protein 5		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q05816	PANTHER:PTHR11955	protein	UniProtKB:Q01469	PMID:24603714	20180612
UniProtKB:Q99453	Paired mesoderm homeobox protein 2B		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O35690|ensembl:ENSMUSP00000012664	PANTHER:PTHR24329	protein	UniProtKB:Q99453	GO_REF:0000107	20250313
UniProtKB:Q99453	Paired mesoderm homeobox protein 2B		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:O35690	PANTHER:PTHR24329	protein	UniProtKB:Q99453	PMID:21977017	20180612
UniProtKB:P46089	G-protein coupled receptor 3		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P35413|ensembl:ENSMUSP00000101531	PANTHER:PTHR22750	protein	UniProtKB:P46089	GO_REF:0000107	20250313
UniProtKB:P46089	G-protein coupled receptor 3		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P35413	PANTHER:PTHR22750	protein	UniProtKB:P46089	PMID:26455425	20180612
UniProtKB:Q9BV23	Monoacylglycerol lipase ABHD6		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8R2Y0|ensembl:ENSMUSP00000129169	PANTHER:PTHR43798	protein	UniProtKB:Q9BV23	GO_REF:0000107	20250313
UniProtKB:Q9BV23	Monoacylglycerol lipase ABHD6		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8R2Y0	PANTHER:PTHR43798	protein	UniProtKB:Q9BV23	PMID:26997277	20180612
UniProtKB:Q15111	Inactive phospholipase C-like protein 1		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q3USB7|ensembl:ENSMUSP00000037854	PANTHER:PTHR10336	protein	UniProtKB:Q15111	GO_REF:0000107	20250313
UniProtKB:Q15111	Inactive phospholipase C-like protein 1		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q3USB7	PANTHER:PTHR10336	protein	UniProtKB:Q15111	PMID:26706316	20180612
UniProtKB:Q8TCU4	Centrosome-associated protein ALMS1		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8K4E0	PANTHER:PTHR21553	protein	UniProtKB:Q8TCU4	PMID:27803297	20180612
UniProtKB:P23786	Carnitine O-palmitoyltransferase 2, mitochondrial		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P52825|ensembl:ENSMUSP00000030345	PANTHER:PTHR22589	protein	UniProtKB:P23786	GO_REF:0000107	20250313
UniProtKB:P23786	Carnitine O-palmitoyltransferase 2, mitochondrial		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P52825	PANTHER:PTHR22589	protein	UniProtKB:P23786	PMID:25578732	20180612
UniProtKB:P24394	Interleukin-4 receptor subunit alpha		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P16382|ensembl:ENSMUSP00000033004	PANTHER:PTHR23037	protein	UniProtKB:P24394	GO_REF:0000107	20250313
UniProtKB:P24394	Interleukin-4 receptor subunit alpha		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P16382	PANTHER:PTHR23037	protein	UniProtKB:P24394	PMID:24906148	20180612
UniProtKB:O60341	Lysine-specific histone demethylase 1A		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q6ZQ88	PANTHER:PTHR10742	protein	UniProtKB:O60341	PMID:27566776	20180612
UniProtKB:Q08043	Alpha-actinin-3		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O88990|ensembl:ENSMUSP00000006626	PANTHER:PTHR11915	protein	UniProtKB:Q08043	GO_REF:0000107	20250313
UniProtKB:Q08043	Alpha-actinin-3		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:O88990	PANTHER:PTHR11915	protein	UniProtKB:Q08043	PMID:25590636	20180612
UniProtKB:Q15382	GTP-binding protein Rheb		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q921J2|ensembl:ENSMUSP00000030787	PANTHER:PTHR24070	protein	UniProtKB:Q15382	GO_REF:0000107	20250313
UniProtKB:Q15382	GTP-binding protein Rheb		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q921J2	PANTHER:PTHR24070	protein	UniProtKB:Q15382	PMID:28242620	20180612
UniProtKB:Q15306	Interferon regulatory factor 4		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64287|ensembl:ENSMUSP00000021784	PANTHER:PTHR11949	protein	UniProtKB:Q15306	GO_REF:0000107	20250313
UniProtKB:Q15306	Interferon regulatory factor 4		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q64287	PANTHER:PTHR11949	protein	UniProtKB:Q15306	PMID:24995979	20180612
UniProtKB:Q9BXB1	Leucine-rich repeat-containing G-protein coupled receptor 4		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A2ARI4|ensembl:ENSMUSP00000047325	PANTHER:PTHR24372	protein	UniProtKB:Q9BXB1	GO_REF:0000107	20250313
UniProtKB:Q9BXB1	Leucine-rich repeat-containing G-protein coupled receptor 4		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:A2ARI4	PANTHER:PTHR24372	protein	UniProtKB:Q9BXB1	PMID:24212090	20180612
UniProtKB:Q15848	Adiponectin		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q60994|ensembl:ENSMUSP00000023593	PANTHER:PTHR15427	protein	UniProtKB:Q15848	GO_REF:0000107	20250313
UniProtKB:Q15848	Adiponectin		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q60994	PANTHER:PTHR15427	protein	UniProtKB:Q15848	PMID:24531262	20180612
UniProtKB:Q15848	Adiponectin		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q60994	PANTHER:PTHR15427	protein	UniProtKB:Q15848	PMID:26166748	20180612
UniProtKB:Q15848	Adiponectin		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q60994|ensembl:ENSMUSP00000023593	PANTHER:PTHR15427	protein	UniProtKB:Q15848	GO_REF:0000107	20250313
UniProtKB:Q15848	Adiponectin		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q60994	PANTHER:PTHR15427	protein	UniProtKB:Q15848	PMID:24531262	20180612
UniProtKB:Q15848	Adiponectin		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q60994	PANTHER:PTHR15427	protein	UniProtKB:Q15848	PMID:26166748	20180612
UniProtKB:O00767	Stearoyl-CoA desaturase		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P13516	PANTHER:PTHR11351	protein	UniProtKB:O00767	PMID:15210843	20180612
UniProtKB:O00767	Stearoyl-CoA desaturase		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P13516	PANTHER:PTHR11351	protein	UniProtKB:O00767	PMID:19429677	20180612
UniProtKB:O00744	Protein Wnt-10b		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48614|ensembl:ENSMUSP00000023732	PANTHER:PTHR12027	protein	UniProtKB:O00744	GO_REF:0000107	20250313
UniProtKB:O00744	Protein Wnt-10b		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P48614	PANTHER:PTHR12027	protein	UniProtKB:O00744	PMID:15190075	20180612
UniProtKB:P43405	Tyrosine-protein kinase SYK		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48025|ensembl:ENSMUSP00000113852	PANTHER:PTHR24418	protein	UniProtKB:P43405	GO_REF:0000107	20250313
UniProtKB:P43405	Tyrosine-protein kinase SYK		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P48025	PANTHER:PTHR24418	protein	UniProtKB:P43405	PMID:29235464	20180612
UniProtKB:Q13322	Growth factor receptor-bound protein 10		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q60760|ensembl:ENSMUSP00000091011	PANTHER:PTHR11243	protein	UniProtKB:Q13322	GO_REF:0000107	20250313
UniProtKB:Q13322	Growth factor receptor-bound protein 10		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q60760	PANTHER:PTHR11243	protein	UniProtKB:Q13322	PMID:24746805	20180612
UniProtKB:Q9NYD6	Homeobox protein Hox-C10		GO:0120163		YuBioLab	NCBITaxon:9606	IMP		PANTHER:PTHR45874	protein	UniProtKB:Q9NYD6	PMID:28186086	20180612
UniProtKB:P61073	C-X-C chemokine receptor type 4		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P70658	PANTHER:PTHR10489	protein	UniProtKB:P61073	PMID:25016030	20180612
UniProtKB:Q96PU8	KH domain-containing RNA-binding protein QKI		GO:0120163		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q9QYS9	PANTHER:PTHR11208	protein	UniProtKB:Q96PU8	GO_REF:0000024	20230726
UniProtKB:Q96PU8	KH domain-containing RNA-binding protein QKI		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9QYS9|ensembl:ENSMUSP00000156511	PANTHER:PTHR11208	protein	UniProtKB:Q96PU8	GO_REF:0000107	20250313
UniProtKB:Q9HAK2	Transcription factor COE2		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O08792|ensembl:ENSMUSP00000135500	PANTHER:PTHR10747	protein	UniProtKB:Q9HAK2	GO_REF:0000107	20250313
UniProtKB:Q9HAK2	Transcription factor COE2		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:O08792	PANTHER:PTHR10747	protein	UniProtKB:Q9HAK2	PMID:26844207	20180612
UniProtKB:Q6NUJ5	PWWP domain-containing protein 2B		GO:0120161		UniProt	NCBITaxon:9606	ISS	UniProtKB:E9Q9M8	PANTHER:PTHR23068	protein	UniProtKB:Q6NUJ5	GO_REF:0000024	20211104
UniProtKB:Q6NUJ5	PWWP domain-containing protein 2B		GO:0120161		Ensembl	NCBITaxon:9606	IEA	UniProtKB:E9Q9M8|ensembl:ENSMUSP00000130888	PANTHER:PTHR23068	protein	UniProtKB:Q6NUJ5	GO_REF:0000107	20250313
UniProtKB:Q13478	Interleukin-18 receptor 1		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q61098|ensembl:ENSMUSP00000103679	PANTHER:PTHR11890	protein	UniProtKB:Q13478	GO_REF:0000107	20250313
UniProtKB:Q13478	Interleukin-18 receptor 1		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q61098	PANTHER:PTHR11890	protein	UniProtKB:Q13478	PMID:26656097	20180612
UniProtKB:O15379	Histone deacetylase 3		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O88895|ensembl:ENSMUSP00000037981	PANTHER:PTHR10625	protein	UniProtKB:O15379	GO_REF:0000107	20250313
UniProtKB:O15379	Histone deacetylase 3		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:O88895	PANTHER:PTHR10625	protein	UniProtKB:O15379	PMID:28614293	20180612
UniProtKB:O15156	Zinc finger and BTB domain-containing protein 7B		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64321|ensembl:ENSMUSP00000103058	PANTHER:PTHR46105	protein	UniProtKB:O15156	GO_REF:0000107	20250313
UniProtKB:O15156	Zinc finger and BTB domain-containing protein 7B		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q64321	PANTHER:PTHR46105	protein	UniProtKB:O15156	PMID:28784777	20180612
UniProtKB:Q13133	Oxysterols receptor LXR-alpha		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9Z0Y9|ensembl:ENSMUSP00000106988	PANTHER:PTHR24082	protein	UniProtKB:Q13133	GO_REF:0000107	20250313
UniProtKB:Q13133	Oxysterols receptor LXR-alpha		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q9Z0Y9	PANTHER:PTHR24082	protein	UniProtKB:Q13133	PMID:21173252	20180612
UniProtKB:O15055	Period circadian protein homolog 2		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:O54943	PANTHER:PTHR11269	protein	UniProtKB:O15055	PMID:24049733	20180612
UniProtKB:O15054	Lysine-specific demethylase 6B		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q5NCY0|ensembl:ENSMUSP00000091620	PANTHER:PTHR14017	protein	UniProtKB:O15054	GO_REF:0000107	20250313
UniProtKB:O15054	Lysine-specific demethylase 6B		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q5NCY0	PANTHER:PTHR14017	protein	UniProtKB:O15054	PMID:26625958	20180612
UniProtKB:Q14116	Interleukin-18		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P70380|ensembl:ENSMUSP00000151002	PANTHER:PTHR10078	protein	UniProtKB:Q14116	GO_REF:0000107	20250313
UniProtKB:Q14116	Interleukin-18		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P70380	PANTHER:PTHR10078	protein	UniProtKB:Q14116	PMID:26656097	20180612
UniProtKB:P15090	Fatty acid-binding protein, adipocyte		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P04117|ensembl:ENSMUSP00000029041	PANTHER:PTHR11955	protein	UniProtKB:P15090	GO_REF:0000107	20250313
UniProtKB:P15090	Fatty acid-binding protein, adipocyte		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P04117	PANTHER:PTHR11955	protein	UniProtKB:P15090	PMID:24603714	20180612
UniProtKB:Q96G97	Seipin		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q9Z2E9	PANTHER:PTHR21212	protein	UniProtKB:Q96G97	PMID:27748422	20180612
UniProtKB:Q9NRA1	Platelet-derived growth factor C		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8CI19|ensembl:ENSMUSP00000029652	PANTHER:PTHR11633	protein	UniProtKB:Q9NRA1	GO_REF:0000107	20250313
UniProtKB:Q9NRA1	Platelet-derived growth factor C		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8CI19	PANTHER:PTHR11633	protein	UniProtKB:Q9NRA1	PMID:27492130	20180612
UniProtKB:Q9UNW9	RNA-binding protein Nova-2		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A1W2P872|ensembl:ENSMUSP00000151939	PANTHER:PTHR10288	protein	UniProtKB:Q9UNW9	GO_REF:0000107	20250313
UniProtKB:Q9UNW9	RNA-binding protein Nova-2		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:A0A1W2P872	PANTHER:PTHR10288	protein	UniProtKB:Q9UNW9	PMID:27635635	20180612
UniProtKB:P07954	Fumarate hydratase, mitochondrial		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P97807|ensembl:ENSMUSP00000027810	PANTHER:PTHR11444	protein	UniProtKB:P07954	GO_REF:0000107	20250313
UniProtKB:P07954	Fumarate hydratase, mitochondrial		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P97807	PANTHER:PTHR11444	protein	UniProtKB:P07954	PMID:27554470	20180612
UniProtKB:Q5JWF2	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q6R0H7	PANTHER:PTHR10218	protein	UniProtKB:Q5JWF2	PMID:20374964	20180612
UniProtKB:P51532	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4		GO:0120162		UniProt	NCBITaxon:9606	ISS	MGI:MGI:88192	PANTHER:PTHR10799	protein	UniProtKB:P51532	PMID:34910916	20221208
UniProtKB:P17676	CCAAT/enhancer-binding protein beta		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P28033|ensembl:ENSMUSP00000069850	PANTHER:PTHR23334	protein	UniProtKB:P17676	GO_REF:0000107	20250313
UniProtKB:P17676	CCAAT/enhancer-binding protein beta		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:P28033	PANTHER:PTHR23334	protein	UniProtKB:P17676	PMID:15762841	20180612
UniProtKB:P84996	Protein ALEX		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q6R0H7		protein	UniProtKB:P84996	PMID:20374964	20180612
UniProtKB:Q16698	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial		GO:0120162		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9CQ62|ensembl:ENSMUSP00000029877	PANTHER:PTHR43658	protein	UniProtKB:Q16698	GO_REF:0000107	20250313
UniProtKB:Q16698	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial		GO:0120162		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q9CQ62	PANTHER:PTHR43658	protein	UniProtKB:Q16698	PMID:19578400	20180612
UniProtKB:Q9UPR0	Inactive phospholipase C-like protein 2		GO:0120163		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8K394|ensembl:ENSMUSP00000046584	PANTHER:PTHR10336	protein	UniProtKB:Q9UPR0	GO_REF:0000107	20250313
UniProtKB:Q9UPR0	Inactive phospholipase C-like protein 2		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8K394	PANTHER:PTHR10336	protein	UniProtKB:Q9UPR0	PMID:26706316	20180612
UniProtKB:Q96N67	Dedicator of cytokinesis protein 7		GO:0120163		YuBioLab	NCBITaxon:9606	ISS	UniProtKB:Q8R1A4	PANTHER:PTHR23317	protein	UniProtKB:Q96N67	PMID:23553822	20180612
