bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:P04196	Histidine-rich glycoprotein		GO:0051918		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001418583,MGI:MGI:2146636	PANTHER:PTHR13814	protein		GO_REF:0000033	20170228	HRG	Homo sapiens	regulation of coagulation,positive regulation of blood coagulation,regulation of blood coagulation,regulation of response to stress,negative regulation of biological process,positive regulation of biological process,positive regulation of response to stimulus,regulation of response to stimulus,positive regulation of multicellular organismal process,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,regulation of hemostasis,positive regulation of hemostasis,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	regulation of coagulation,positive regulation of blood coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,positive regulation of biological process,hemostasis,positive regulation of response to stimulus,regulation of response to stimulus,wound healing,response to external stimulus,positive regulation of multicellular organismal process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,positive regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	negative regulation of fibrinolysis			regulation_of_coagulation
UniProtKB:O15123	Angiopoietin-2		GO:0030195		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19143	protein	UniProtKB:O15123	PMID:10761923	20240613	ANGPT2	Homo sapiens	biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of blood coagulation,negative regulation of response to wounding,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	negative regulation of blood coagulation			regulation_of_coagulation
UniProtKB:O15123	Angiopoietin-2		GO:0030195		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR19143	protein	UniProtKB:O15123	PMID:15005336	20240613	ANGPT2	Homo sapiens	biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of blood coagulation,negative regulation of response to wounding,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	negative regulation of blood coagulation			regulation_of_coagulation
UniProtKB:O15123	Angiopoietin-2		GO:0050820		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19143	protein	UniProtKB:O15123	PMID:29323190	20240613	ANGPT2	Homo sapiens	biological regulation,biological_process,regulation of coagulation,positive regulation of multicellular organismal process,regulation of multicellular organismal process,regulation of biological process,positive regulation of biological process,positive regulation of coagulation	biological regulation,biological_process,regulation of coagulation,positive regulation of multicellular organismal process,coagulation,regulation of multicellular organismal process,regulation of biological process,positive regulation of biological process,positive regulation of coagulation,multicellular organismal process	positive regulation of coagulation			regulation_of_coagulation
UniProtKB:Q03405	Urokinase plasminogen activator surface receptor		GO:0051917		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR10624	protein	UniProtKB:Q03405	PMID:3920216	20250127	PLAUR	Homo sapiens	biological regulation,biological_process,regulation of biological quality,regulation of wound healing,regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,regulation of fibrinolysis,regulation of response to stress,regulation of hemostasis,regulation of response to stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	regulation of fibrinolysis			regulation_of_coagulation
UniProtKB:Q9UQQ2	SH2B adapter protein 3		GO:0090331		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O09039,ensembl:ENSMUSP00000083490	PANTHER:PTHR10872	protein	UniProtKB:Q9UQQ2	GO_REF:0000107	20250313	SH2B3	Homo sapiens	regulation of coagulation,regulation of cell-cell adhesion,negative regulation of coagulation,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,regulation of response to stimulus,regulation of cellular process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,negative regulation of cellular process,negative regulation of platelet activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,regulation of biological process,negative regulation of cell activation,regulation of platelet activation	regulation of cell-cell adhesion,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,wound healing,regulation of cellular process,negative regulation of multicellular organismal process,regulation of body fluid levels,homotypic cell-cell adhesion,platelet aggregation,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cellular process,negative regulation of platelet activation,regulation of platelet activation,regulation of coagulation,negative regulation of coagulation,coagulation,response to wounding,cell adhesion,blood coagulation,hemostasis,regulation of response to stimulus,response to external stimulus,negative regulation of response to stimulus,negative regulation of response to external stimulus,regulation of response to external stimulus,platelet activation,response to stimulus,multicellular organismal process,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,cellular process,cell activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,cell-cell adhesion,regulation of biological process,negative regulation of cell activation	negative regulation of platelet aggregation			regulation_of_coagulation
UniProtKB:Q9UQQ2	SH2B adapter protein 3		GO:0090331		BHF-UCL	NCBITaxon:9606	ISS	UniProtKB:O09039	PANTHER:PTHR10872	protein	UniProtKB:Q9UQQ2	PMID:27430239	20190131	SH2B3	Homo sapiens	regulation of coagulation,regulation of cell-cell adhesion,negative regulation of coagulation,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,regulation of response to stimulus,regulation of cellular process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,negative regulation of cellular process,negative regulation of platelet activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,regulation of biological process,negative regulation of cell activation,regulation of platelet activation	regulation of cell-cell adhesion,regulation of blood coagulation,negative regulation of homotypic cell-cell adhesion,negative regulation of platelet aggregation,negative regulation of cell-cell adhesion,regulation of homotypic cell-cell adhesion,negative regulation of blood coagulation,regulation of response to stress,regulation of platelet aggregation,negative regulation of biological process,wound healing,regulation of cellular process,negative regulation of multicellular organismal process,regulation of body fluid levels,homotypic cell-cell adhesion,platelet aggregation,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,negative regulation of cellular process,negative regulation of platelet activation,regulation of platelet activation,regulation of coagulation,negative regulation of coagulation,coagulation,response to wounding,cell adhesion,blood coagulation,hemostasis,regulation of response to stimulus,response to external stimulus,negative regulation of response to stimulus,negative regulation of response to external stimulus,regulation of response to external stimulus,platelet activation,response to stimulus,multicellular organismal process,negative regulation of cell adhesion,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,cellular process,cell activation,regulation of cell adhesion,regulation of cell activation,regulation of multicellular organismal process,cell-cell adhesion,regulation of biological process,negative regulation of cell activation	negative regulation of platelet aggregation			regulation_of_coagulation
UniProtKB:P00750	Tissue-type plasminogen activator		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24264	protein	UniProtKB:P00750	Reactome:R-HSA-75205	20241117	PLAT	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00750	Tissue-type plasminogen activator		GO:0051918		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR24264	protein	UniProtKB:P00750	PMID:8508955	20241021	PLAT	Homo sapiens	regulation of coagulation,positive regulation of blood coagulation,regulation of blood coagulation,regulation of response to stress,negative regulation of biological process,positive regulation of biological process,positive regulation of response to stimulus,regulation of response to stimulus,positive regulation of multicellular organismal process,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,regulation of hemostasis,positive regulation of hemostasis,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	regulation of coagulation,positive regulation of blood coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,positive regulation of biological process,hemostasis,positive regulation of response to stimulus,regulation of response to stimulus,wound healing,response to external stimulus,positive regulation of multicellular organismal process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,positive regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	negative regulation of fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P06869,ensembl:ENSMUSP00000022368	PANTHER:PTHR24264	protein	UniProtKB:P00749	GO_REF:0000107	20250313	PLAU	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24264	protein	UniProtKB:P00749	GO_REF:0000043	20250428	PLAU	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24264	protein	UniProtKB:P00749	Reactome:R-HSA-75205	20241117	PLAU	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0051917		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR24264	protein	UniProtKB:P00749	PMID:3920216	20250127	PLAU	Homo sapiens	biological regulation,biological_process,regulation of biological quality,regulation of wound healing,regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,regulation of fibrinolysis,regulation of response to stress,regulation of hemostasis,regulation of response to stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,biological_process,regulation of biological quality,regulation of wound healing,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	regulation of fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0051918		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR24264	protein	UniProtKB:P00749	PMID:8508955	20250127	PLAU	Homo sapiens	regulation of coagulation,positive regulation of blood coagulation,regulation of blood coagulation,regulation of response to stress,negative regulation of biological process,positive regulation of biological process,positive regulation of response to stimulus,regulation of response to stimulus,positive regulation of multicellular organismal process,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,regulation of hemostasis,positive regulation of hemostasis,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	regulation of coagulation,positive regulation of blood coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,negative regulation of biological process,fibrinolysis,positive regulation of biological process,hemostasis,positive regulation of response to stimulus,regulation of response to stimulus,wound healing,response to external stimulus,positive regulation of multicellular organismal process,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,positive regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,positive regulation of wound healing,negative regulation of fibrinolysis,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,positive regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	negative regulation of fibrinolysis			regulation_of_coagulation
UniProtKB:P00749	Urokinase-type plasminogen activator		GO:0042730		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000667323,MGI:MGI:97611	PANTHER:PTHR24264	protein		GO_REF:0000033	20170228	PLAU	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00748	Coagulation factor XII		GO:0030194		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24264	protein	UniProtKB:P00748	PMID:6793628	20081015	F12	Homo sapiens	biological regulation,biological_process,regulation of biological quality,positive regulation of wound healing,positive regulation of blood coagulation,regulation of wound healing,positive regulation of response to wounding,regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,regulation of response to stress,regulation of hemostasis,positive regulation of hemostasis,positive regulation of biological process,positive regulation of response to stimulus,regulation of response to stimulus,positive regulation of multicellular organismal process,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	positive regulation of blood coagulation,regulation of coagulation,regulation of blood coagulation,coagulation,response to wounding,regulation of response to stress,blood coagulation,positive regulation of biological process,hemostasis,positive regulation of response to stimulus,regulation of response to stimulus,wound healing,response to external stimulus,positive regulation of multicellular organismal process,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,biological_process,regulation of biological quality,positive regulation of wound healing,regulation of wound healing,positive regulation of response to wounding,regulation of response to wounding,regulation of hemostasis,positive regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process,positive regulation of coagulation	positive regulation of blood coagulation			regulation_of_coagulation
UniProtKB:P00748	Coagulation factor XII		GO:0042730		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0280	PANTHER:PTHR24264	protein	UniProtKB:P00748	GO_REF:0000043	20250428	F12	Homo sapiens	biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,regulation of response to wounding,negative regulation of response to wounding,negative regulation of blood coagulation,negative regulation of hemostasis,regulation of response to stress,regulation of hemostasis,fibrinolysis,negative regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,regulation of response to wounding,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	fibrinolysis			regulation_of_coagulation
UniProtKB:P00748	Coagulation factor XII		GO:0051919		BHF-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR24264	protein	UniProtKB:P00748	PMID:89876	20081015	F12	Homo sapiens	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,negative regulation of blood coagulation,regulation of response to stress,negative regulation of biological process,positive regulation of biological process,regulation of response to stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,positive regulation of fibrinolysis,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,regulation of multicellular organismal process,regulation of biological process	regulation of coagulation,negative regulation of coagulation,regulation of blood coagulation,coagulation,negative regulation of blood coagulation,response to wounding,regulation of response to stress,blood coagulation,fibrinolysis,negative regulation of biological process,positive regulation of biological process,hemostasis,regulation of response to stimulus,wound healing,response to external stimulus,negative regulation of response to stimulus,negative regulation of multicellular organismal process,negative regulation of response to external stimulus,regulation of body fluid levels,regulation of response to external stimulus,response to stimulus,multicellular organismal process,biological regulation,negative regulation of wound healing,regulation of biological quality,biological_process,regulation of wound healing,positive regulation of fibrinolysis,regulation of response to wounding,regulation of fibrinolysis,negative regulation of response to wounding,negative regulation of hemostasis,regulation of hemostasis,response to stress,regulation of multicellular organismal process,regulation of biological process	positive regulation of fibrinolysis			regulation_of_coagulation
