UniProtKB:Q9BV40	Vesicle-associated membrane protein 8		GO:0070254	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""CL:1000143"", ""label"": ""lung goblet cell""}}"	UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45701	protein	UniProtKB:Q9BV40	PMID:22144578	20141120
UniProtKB:Q9BV40	Vesicle-associated membrane protein 8		GO:0070254		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN002904965|MGI:MGI:1336882|UniProtKB:Q9BV40	PANTHER:PTHR45701	protein		GO_REF:0000033	20190828
UniProtKB:P29972	Aquaporin-1		GO:0030157		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:12801959	20100316
UniProtKB:P29972	Aquaporin-1		GO:0033326		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR19139	protein	UniProtKB:P29972	PMID:16814974	20100309
UniProtKB:P16066	Atrial natriuretic peptide receptor 1		GO:0007589		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR11920	protein	UniProtKB:P16066	PMID:14960748	20040308
UniProtKB:O14508	Suppressor of cytokine signaling 2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O35717|ensembl:ENSMUSP00000020215	PANTHER:PTHR10155	protein	UniProtKB:O14508	GO_REF:0000107	20250313
UniProtKB:Q15303	Receptor tyrosine-protein kinase erbB-4		GO:0007595		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0421	PANTHER:PTHR24416	protein	UniProtKB:Q15303	GO_REF:0000043	20250428
UniProtKB:Q15303	Receptor tyrosine-protein kinase erbB-4		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q61527|ensembl:ENSMUSP00000112713	PANTHER:PTHR24416	protein	UniProtKB:Q15303	GO_REF:0000107	20250313
UniProtKB:Q15303	Receptor tyrosine-protein kinase erbB-4		GO:0007595		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24416	protein	UniProtKB:Q15303	PMID:15534001	20111109
UniProtKB:P55064	Aquaporin-5		GO:0046541		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9WTY4|ensembl:ENSMUSP00000127611	PANTHER:PTHR19139	protein	UniProtKB:P55064	GO_REF:0000107	20250313
UniProtKB:P55064	Aquaporin-5		GO:0030157		UniProt	NCBITaxon:9606	IEP		PANTHER:PTHR19139	protein	UniProtKB:P55064	PMID:12801959	20100316
UniProtKB:P09683	Secretin		GO:0030157		UniProt	NCBITaxon:9606	NAS		PANTHER:PTHR17378	protein	UniProtKB:P09683	PMID:11060443	20030404
UniProtKB:Q15853	Upstream stimulatory factor 2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64705|ensembl:ENSMUSP00000132256	PANTHER:PTHR46117	protein	UniProtKB:Q15853	GO_REF:0000107	20250313
UniProtKB:Q15836	Vesicle-associated membrane protein 3	not	GO:0070254		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45701	protein	UniProtKB:Q15836	PMID:22144578	20141120
UniProtKB:Q99808	Equilibrative nucleoside transporter 1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O54698|ensembl:ENSRNOP00000082743	PANTHER:PTHR10332	protein	UniProtKB:Q99808	GO_REF:0000107	20250313
UniProtKB:P53621	Coatomer subunit alpha		GO:0030157		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR19876	protein	UniProtKB:P53621	PMID:1429581	20060111
UniProtKB:P51168	Epithelial sodium channel subunit beta		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9WU38|ensembl:ENSMUSP00000033161	PANTHER:PTHR11690	protein	UniProtKB:P51168	GO_REF:0000107	20250313
UniProtKB:Q13505	Metaxin-1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A0G2JU49|ensembl:ENSRNOP00000068965	PANTHER:PTHR12289	protein	UniProtKB:Q13505	GO_REF:0000107	20250313
UniProtKB:Q5XXA6	Anoctamin-1		GO:0070254		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8BHY3	PANTHER:PTHR12308	protein	UniProtKB:Q5XXA6	GO_REF:0000024	20220225
UniProtKB:Q5XXA6	Anoctamin-1		GO:0070254		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR12308	protein	UniProtKB:Q5XXA6	PMID:33026825	20220225
UniProtKB:Q86UL3	Glycerol-3-phosphate acyltransferase 4		GO:0007595		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q8K2C8	PANTHER:PTHR23063	protein	UniProtKB:Q86UL3	GO_REF:0000024	20060221
UniProtKB:Q86UL3	Glycerol-3-phosphate acyltransferase 4		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8K2C8|ensembl:ENSMUSP00000127325	PANTHER:PTHR23063	protein	UniProtKB:Q86UL3	GO_REF:0000107	20250313
UniProtKB:Q13639	5-hydroxytryptamine receptor 4		GO:0070254		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24247	protein	UniProtKB:Q13639	PMID:17058067	20221005
UniProtKB:Q13639	5-hydroxytryptamine receptor 4		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P97288|ensembl:ENSMUSP00000157967	PANTHER:PTHR24247	protein	UniProtKB:Q13639	GO_REF:0000107	20250313
UniProtKB:O15520	Fibroblast growth factor 10		GO:0070075		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR11486	protein	UniProtKB:O15520	PMID:19102732	20091204
UniProtKB:O15350	Tumor protein p73		GO:0033326		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9JJP2|ensembl:ENSMUSP00000114418	PANTHER:PTHR11447	protein	UniProtKB:O15350	GO_REF:0000107	20250313
UniProtKB:O15156	Zinc finger and BTB domain-containing protein 7B		GO:0007595		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q64321	PANTHER:PTHR46105	protein	UniProtKB:O15156	GO_REF:0000024	20180308
UniProtKB:O15156	Zinc finger and BTB domain-containing protein 7B		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64321|ensembl:ENSMUSP00000103058	PANTHER:PTHR46105	protein	UniProtKB:O15156	GO_REF:0000107	20250313
UniProtKB:Q9GZZ8	Extracellular glycoprotein lacritin		GO:0070075		UniProt	NCBITaxon:9606	NAS		PANTHER:PTHR40711	protein	UniProtKB:Q9GZZ8	PMID:18840430	20081107
UniProtKB:Q9GZZ8	Extracellular glycoprotein lacritin		GO:0070075		FlyBase	NCBITaxon:9606	IDA		PANTHER:PTHR40711	protein	UniProtKB:Q9GZZ8	PMID:25034600	20160523
UniProtKB:Q9GZZ8	Extracellular glycoprotein lacritin		GO:0070075		FlyBase	NCBITaxon:9606	IDA		PANTHER:PTHR40711	protein	UniProtKB:Q9GZZ8	PMID:25481446	20160420
UniProtKB:P24385	G1/S-specific cyclin-D1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P25322|ensembl:ENSMUSP00000091495	PANTHER:PTHR10177	protein	UniProtKB:P24385	GO_REF:0000107	20250313
UniProtKB:Q9ULZ1	Apelin		GO:0007595		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR15953	protein	UniProtKB:Q9ULZ1	PMID:10525157	20030904
UniProtKB:Q96MT3	Prickle-like protein 1		GO:0070075		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q3U5C7|ensembl:ENSMUSP00000104878	PANTHER:PTHR24211	protein	UniProtKB:Q96MT3	GO_REF:0000107	20250313
UniProtKB:P01282	VIP peptides		GO:0007589		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR11213	protein	UniProtKB:P01282	PMID:4035357	20030904
UniProtKB:Q03135	Caveolin-1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P49817|ensembl:ENSMUSP00000007799	PANTHER:PTHR10844	protein	UniProtKB:Q03135	GO_REF:0000107	20250313
UniProtKB:Q96BW1	Uracil phosphoribosyltransferase homolog		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A8I6G3Q5|ensembl:ENSRNOP00000078739	PANTHER:PTHR10285	protein	UniProtKB:Q96BW1	GO_REF:0000107	20250313
UniProtKB:O95994	Anterior gradient protein 2 homolog		GO:0070254		UniProt	NCBITaxon:9606	ISS	UniProtKB:O88312	PANTHER:PTHR15337	protein	UniProtKB:O95994	GO_REF:0000024	20090924
UniProtKB:O95994	Anterior gradient protein 2 homolog		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O88312|ensembl:ENSMUSP00000020898	PANTHER:PTHR15337	protein	UniProtKB:O95994	GO_REF:0000107	20250313
UniProtKB:Q9Y618	Nuclear receptor corepressor 2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A0G2JU91|ensembl:ENSRNOP00000069011	PANTHER:PTHR13992	protein	UniProtKB:Q9Y618	GO_REF:0000107	20250313
UniProtKB:Q9BY07	Electrogenic sodium bicarbonate cotransporter 4		GO:0033326		Ensembl	NCBITaxon:9606	IEA	UniProtKB:E9Q3M5|ensembl:ENSMUSP00000109533	PANTHER:PTHR11453	protein	UniProtKB:Q9BY07	GO_REF:0000107	20250313
UniProtKB:P20309	Muscarinic acetylcholine receptor M3		GO:0046541		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9ERZ3|ensembl:ENSMUSP00000140131	PANTHER:PTHR24247	protein	UniProtKB:P20309	GO_REF:0000107	20250313
UniProtKB:P20309	Muscarinic acetylcholine receptor M3		GO:0046541		InterPro	NCBITaxon:9606	IEA	InterPro:IPR001183	PANTHER:PTHR24247	protein	UniProtKB:P20309	GO_REF:0000002	20250429
UniProtKB:P30542	Adenosine receptor A1		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q60612|ensembl:ENSMUSP00000083656	PANTHER:PTHR24246	protein	UniProtKB:P30542	GO_REF:0000107	20250313
UniProtKB:O43734	E3 ubiquitin ligase TRAF3IP2		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8N7N6|ensembl:ENSMUSP00000019987	PANTHER:PTHR34257	protein	UniProtKB:O43734	GO_REF:0000107	20250313
UniProtKB:Q9H015	Solute carrier family 22 member 4		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9R141|ensembl:ENSRNOP00000055693	PANTHER:PTHR24064	protein	UniProtKB:Q9H015	GO_REF:0000107	20250313
UniProtKB:P30559	Oxytocin receptor		GO:0007595		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR24241	protein	UniProtKB:P30559	PMID:1313946	20030904
UniProtKB:Q9H1Y0	Autophagy protein 5		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q99J83|ensembl:ENSMUSP00000044769	PANTHER:PTHR13040	protein	UniProtKB:Q9H1Y0	GO_REF:0000107	20250313
UniProtKB:P27708	Multifunctional protein CAD		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A8I5ZMM2|ensembl:ENSRNOP00000079396	PANTHER:PTHR11405	protein	UniProtKB:P27708	GO_REF:0000107	20250313
UniProtKB:P47989	Xanthine dehydrogenase/oxidase		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q00519|ensembl:ENSMUSP00000024866	PANTHER:PTHR11908	protein	UniProtKB:P47989	GO_REF:0000107	20250313
UniProtKB:Q16661	Guanylate cyclase activator 2B		GO:0007589		Ensembl	NCBITaxon:9606	IEA	UniProtKB:O09051|ensembl:ENSMUSP00000043203	PANTHER:PTHR11318	protein	UniProtKB:Q16661	GO_REF:0000107	20250313
UniProtKB:P00403	Cytochrome c oxidase subunit 2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P00406|RefSeq:ENSRNOP00000046414	PANTHER:PTHR22888	protein	UniProtKB:P00403	GO_REF:0000107	20250313
UniProtKB:Q9UMX6	Guanylyl cyclase-activating protein 2		GO:0007589		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR23055	protein	UniProtKB:Q9UMX6	PMID:1327879	20030904
UniProtKB:P13498	Cytochrome b-245 light chain		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q61462|ensembl:ENSMUSP00000017604	PANTHER:PTHR15168	protein	UniProtKB:P13498	GO_REF:0000107	20250313
UniProtKB:Q02156	Protein kinase C epsilon type		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P16054|ensembl:ENSMUSP00000094874	PANTHER:PTHR24356	protein	UniProtKB:Q02156	GO_REF:0000107	20250313
UniProtKB:Q96Q91	Anion exchange protein 4		GO:0046541		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A494BA31|ensembl:ENSMUSP00000157862	PANTHER:PTHR11453	protein	UniProtKB:Q96Q91	GO_REF:0000107	20250313
UniProtKB:P00813	Adenosine deaminase		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P03958|ensembl:ENSMUSP00000017841	PANTHER:PTHR11409	protein	UniProtKB:P00813	GO_REF:0000107	20250313
UniProtKB:P16220	Cyclic AMP-responsive element-binding protein 1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q01147|ensembl:ENSMUSP00000139995	PANTHER:PTHR45879	protein	UniProtKB:P16220	GO_REF:0000107	20250313
UniProtKB:Q07869	Peroxisome proliferator-activated receptor alpha		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P37230|ensembl:ENSRNOP00000038651	PANTHER:PTHR24082	protein	UniProtKB:Q07869	GO_REF:0000107	20250313
UniProtKB:P01236	Prolactin		GO:0007595		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0421	PANTHER:PTHR11417	protein	UniProtKB:P01236	GO_REF:0000043	20250428
UniProtKB:P11473	Vitamin D3 receptor		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48281|ensembl:ENSMUSP00000023119	PANTHER:PTHR24082	protein	UniProtKB:P11473	GO_REF:0000107	20250313
UniProtKB:P08183	ATP-dependent translocase ABCB1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:F7FKA8|ensembl:ENSRNOP00000098457	PANTHER:PTHR24221	protein	UniProtKB:P08183	GO_REF:0000107	20250313
UniProtKB:P11229	Muscarinic acetylcholine receptor M1		GO:0046541		InterPro	NCBITaxon:9606	IEA	InterPro:IPR002228	PANTHER:PTHR24247	protein	UniProtKB:P11229	GO_REF:0000002	20250429
UniProtKB:P35670	Copper-transporting ATPase 2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64446|ensembl:ENSMUSP00000006742	PANTHER:PTHR43520	protein	UniProtKB:P35670	GO_REF:0000107	20250313
UniProtKB:O76050	E3 ubiquitin-protein ligase NEURL1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q923S6|ensembl:ENSMUSP00000107439	PANTHER:PTHR12429	protein	UniProtKB:O76050	GO_REF:0000107	20250313
UniProtKB:P15408	Fos-related antigen 2		GO:0070254		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P47930|ensembl:ENSMUSP00000031017	PANTHER:PTHR23351	protein	UniProtKB:P15408	GO_REF:0000107	20250313
UniProtKB:P05814	Beta-casein		GO:0007595		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11500	protein	UniProtKB:P05814	PMID:7979373	20140603
UniProtKB:P15692	Vascular endothelial growth factor A, long form		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q00731|ensembl:ENSMUSP00000115883	PANTHER:PTHR12025	protein	UniProtKB:P15692	GO_REF:0000107	20250313
UniProtKB:P15692	Vascular endothelial growth factor A, long form		GO:0007595		BHF-UCL	NCBITaxon:9606	ISS	UniProtKB:Q00731	PANTHER:PTHR12025	protein	UniProtKB:P15692	GO_REF:0000024	20120920
UniProtKB:P05305	Endothelin-1		GO:0007589		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P22387|ensembl:ENSMUSP00000021796	PANTHER:PTHR13874	protein	UniProtKB:P05305	GO_REF:0000107	20250313
UniProtKB:P52789	Hexokinase-2		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P27881|ensembl:ENSRNOP00000008813	PANTHER:PTHR19443	protein	UniProtKB:P52789	GO_REF:0000107	20250313
UniProtKB:P42229	Signal transducer and activator of transcription 5A		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P42230|ensembl:ENSMUSP00000004145	PANTHER:PTHR11801	protein	UniProtKB:P42229	GO_REF:0000107	20250313
UniProtKB:P42229	Signal transducer and activator of transcription 5A		GO:0007595		UniProt	NCBITaxon:9606	IEA	UniProtKB-KW:KW-0421	PANTHER:PTHR11801	protein	UniProtKB:P42229	GO_REF:0000043	20250428
UniProtKB:P15531	Nucleoside diphosphate kinase A		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P15532|ensembl:ENSMUSP00000117022	PANTHER:PTHR11349	protein	UniProtKB:P15531	GO_REF:0000107	20250313
UniProtKB:P16471	Prolactin receptor		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q08501|ensembl:ENSMUSP00000122219	PANTHER:PTHR23036	protein	UniProtKB:P16471	GO_REF:0000107	20250313
UniProtKB:P16471	Prolactin receptor		GO:0007595		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR23036	protein	UniProtKB:P16471	PMID:9009200	20030904
UniProtKB:Q99853	Forkhead box protein B1		GO:0007595		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q64732	PANTHER:PTHR11829	protein	UniProtKB:Q99853	GO_REF:0000024	20101105
UniProtKB:Q99853	Forkhead box protein B1		GO:0007595		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q64732|ensembl:ENSMUSP00000096197	PANTHER:PTHR11829	protein	UniProtKB:Q99853	GO_REF:0000107	20250313
